"TOA5","S1-EM3","CR1000","31612","CR1000.Std.18","CPU:2019.07.30_EM3.CR1","19520","Table2"
TIMESTAMP,RECORD,BattV_Min
TS,RN,Volts
,,Min
2022-03-10 00:00:00,947,12.54
2022-03-11 00:00:00,948,12.54
2022-03-12 00:00:00,949,12.59
2022-03-13 00:00:00,950,12.58
2022-03-14 00:00:00,951,12.66
2022-03-15 00:00:00,952,12.65
2022-03-16 00:00:00,953,12.67
2022-03-17 00:00:00,954,12.7
2022-03-18 00:00:00,955,12.7
2022-03-19 00:00:00,956,12.71
2022-03-20 00:00:00,957,12.71
2022-03-21 00:00:00,958,12.72
2022-03-22 00:00:00,959,12.73
2022-03-23 00:00:00,960,12.71
2022-03-24 00:00:00,961,12.69
2022-03-25 00:00:00,962,12.7
2022-03-26 00:00:00,963,12.72
2022-03-27 00:00:00,964,12.7
2022-03-28 00:00:00,965,12.67
2022-03-29 00:00:00,966,12.64
2022-03-30 00:00:00,967,12.68
2022-03-31 00:00:00,968,12.64
2022-04-01 00:00:00,969,12.62
2022-04-02 00:00:00,970,12.63
2022-04-03 00:00:00,971,12.66
2022-04-04 00:00:00,972,12.66
2022-04-05 00:00:00,973,12.64
2022-04-06 00:00:00,974,12.65
2022-04-07 00:00:00,975,12.6
2022-04-08 00:00:00,976,12.64
2022-04-09 00:00:00,977,12.64
2022-04-10 00:00:00,978,12.65
2022-04-11 00:00:00,979,12.66
2022-04-12 00:00:00,980,12.65
2022-04-13 00:00:00,981,12.68
2022-04-14 00:00:00,982,12.61
2022-04-15 00:00:00,983,12.59
2022-04-16 00:00:00,984,12.66
2022-04-17 00:00:00,985,12.59
2022-04-18 00:00:00,986,12.67
2022-04-19 00:00:00,987,12.63
2022-04-20 00:00:00,988,12.72
2022-04-21 00:00:00,989,12.75
2022-04-22 00:00:00,990,12.71
2022-04-23 00:00:00,991,12.78
2022-04-24 00:00:00,992,12.63
2022-04-25 00:00:00,993,12.74
2022-04-26 00:00:00,994,12.77
2022-04-27 00:00:00,995,12.79
2022-04-28 00:00:00,996,12.77
2022-04-29 00:00:00,997,12.78
2022-04-30 00:00:00,998,12.73
2022-05-01 00:00:00,999,12.71
2022-05-02 00:00:00,1000,12.67
2022-05-03 00:00:00,1001,12.76
2022-05-04 00:00:00,1002,12.78
2022-05-05 00:00:00,1003,12.72
2022-05-06 00:00:00,1004,12.73
2022-05-07 00:00:00,1005,12.66
2022-05-08 00:00:00,1006,12.66
2022-05-09 00:00:00,1007,12.63
2022-05-10 00:00:00,1008,12.62
2022-05-11 00:00:00,1009,12.67
2022-05-12 00:00:00,1010,11.96
2022-05-13 00:00:00,1011,12.46
2022-05-14 00:00:00,1012,10.97
2022-05-15 00:00:00,1013,12.64
2022-05-16 00:00:00,1014,12.62
2022-05-17 00:00:00,1015,12.63
2022-05-18 00:00:00,1016,12.42
2022-05-19 00:00:00,1017,12.65
2022-05-20 00:00:00,1018,12.68
2022-05-21 00:00:00,1019,12.18
2022-05-22 00:00:00,1020,12.45
2022-05-23 00:00:00,1021,12.63
2022-05-24 00:00:00,1022,12.61
2022-05-25 00:00:00,1023,10.79
2022-05-26 00:00:00,1024,12.68
2022-05-27 00:00:00,1025,12.67
2022-05-28 00:00:00,1026,12.7
2022-05-29 00:00:00,1027,12.59
2022-05-30 00:00:00,1028,12.68
2022-05-31 00:00:00,1029,12.56
2022-06-01 00:00:00,1030,12.51
2022-06-02 00:00:00,1031,12.67
2022-06-03 00:00:00,1032,12.62
2022-06-04 00:00:00,1033,12.67
2022-06-05 00:00:00,1034,12.65
2022-06-06 00:00:00,1035,12.63
2022-06-07 00:00:00,1036,12.68
2022-06-08 00:00:00,1037,12.59
2022-06-09 00:00:00,1038,12.65
2022-06-10 00:00:00,1039,12.63
2022-06-11 00:00:00,1040,12.65
2022-06-12 00:00:00,1041,12.44
2022-06-13 00:00:00,1042,12.33
2022-06-14 00:00:00,1043,12.39
2022-06-15 00:00:00,1044,12.48
2022-06-16 00:00:00,1045,12.59
2022-06-17 00:00:00,1046,12.6
2022-06-18 00:00:00,1047,12.58
2022-06-19 00:00:00,1048,12.49
2022-06-20 00:00:00,1049,12.56
2022-06-21 00:00:00,1050,12.49
2022-06-22 00:00:00,1051,12.48
2022-06-23 00:00:00,1052,12.51
2022-06-24 00:00:00,1053,12.54
2022-06-25 00:00:00,1054,12.51
2022-06-26 00:00:00,1055,12.52
2022-06-27 00:00:00,1056,12.55
2022-06-28 00:00:00,1057,12.58
2022-06-29 00:00:00,1058,12.59
2022-06-30 00:00:00,1059,12.59
2022-07-01 00:00:00,1060,12.65
2022-07-02 00:00:00,1061,12.56
2022-07-03 00:00:00,1062,12.57
2022-07-04 00:00:00,1063,12.54
2022-07-05 00:00:00,1064,12.58
2022-07-06 00:00:00,1065,12.55
2022-07-07 00:00:00,1066,12.59
2022-07-08 00:00:00,1067,12.55
2022-07-09 00:00:00,1068,12.56
2022-07-10 00:00:00,1069,12.51
2022-07-11 00:00:00,1070,12.52
2022-07-12 00:00:00,1071,12.54
2022-07-13 00:00:00,1072,11.9
