"TOA5","S2_Weir","CR1000","11762","CR1000.Std.14","CPU:2019.10.11_S2Weir.CR1","38393","ShelterT"
TIMESTAMP,RECORD,Batt_Volt,PTemp,GageHouseT,WeirCoverT
TS,RN,V DC,Deg C,Deg C,Deg C
,,Smp,Smp,Smp,Smp
2020-02-24 08:00:00,6512,12.9,5.8,6.3,NAN
2020-02-24 08:30:00,6513,13.1,5.7,6.3,NAN
2020-02-24 09:00:00,6514,13.7,5.9,6.6,NAN
2020-02-24 09:30:00,6515,14.1,6.8,7.7,NAN
2020-02-24 10:00:00,6516,14.6,8.3,9.3,NAN
2020-02-24 10:30:00,6517,14.5,10.2,11.3,NAN
2020-02-24 11:00:00,6518,14.4,12.2,13.2,NAN
2020-02-24 11:30:00,6519,14.3,14.1,15.1,NAN
2020-02-24 12:00:00,6520,14.3,15.8,16.7,NAN
2020-02-24 12:30:00,6521,14.2,17.3,18,NAN
2020-02-24 13:00:00,6522,13.9,18.9,19.6,NAN
2020-02-24 13:30:00,6523,13.5,20.4,21,NAN
2020-02-24 14:00:00,6524,13.5,21.4,21.9,NAN
2020-02-24 14:30:00,6525,13.4,22.1,22.5,NAN
2020-02-24 15:00:00,6526,13.4,23,23.4,NAN
2020-02-24 15:30:00,6527,13.3,23.5,23.7,NAN
2020-02-24 16:00:00,6528,13.4,23,23.1,NAN
2020-02-24 16:30:00,6529,13.4,22,22,NAN
2020-02-24 17:00:00,6530,13.5,21,21.2,NAN
2020-02-24 17:30:00,6531,13.3,20.2,20.4,NAN
2020-02-24 18:00:00,6532,13.2,19,19.2,NAN
2020-02-24 18:30:00,6533,13.1,17.7,17.9,NAN
2020-02-24 19:00:00,6534,13,16.4,16.7,NAN
2020-02-24 19:30:00,6535,13,15.2,15.6,NAN
2020-02-24 20:00:00,6536,13,14.2,14.6,NAN
2020-02-24 20:30:00,6537,13,13.4,13.8,NAN
2020-02-24 21:00:00,6538,12.9,12.6,13.1,NAN
2020-02-24 21:30:00,6539,12.9,12,12.5,NAN
2020-02-24 22:00:00,6540,12.9,11.4,11.9,NAN
2020-02-24 22:30:00,6541,12.9,10.8,11.3,NAN
2020-02-24 23:00:00,6542,12.9,10.3,10.9,NAN
2020-02-24 23:30:00,6543,12.9,9.9,10.5,NAN
2020-02-25 00:00:00,6544,12.9,9.5,10.1,NAN
2020-02-25 00:30:00,6545,12.9,9.1,9.7,NAN
2020-02-25 01:00:00,6546,12.8,8.8,9.4,NAN
2020-02-25 01:30:00,6547,12.8,8.5,9.1,NAN
2020-02-25 02:00:00,6548,12.8,8.3,8.8,NAN
2020-02-25 02:30:00,6549,12.8,8,8.6,NAN
2020-02-25 03:00:00,6550,12.8,7.7,8.3,NAN
2020-02-25 03:30:00,6551,12.8,7.4,7.9,NAN
2020-02-25 04:00:00,6552,12.8,7,7.6,NAN
2020-02-25 04:30:00,6553,12.8,6.7,7.3,NAN
2020-02-25 05:00:00,6554,12.8,6.5,7,NAN
2020-02-25 05:30:00,6555,12.8,6.2,6.7,NAN
2020-02-25 06:00:00,6556,12.8,5.9,6.5,NAN
2020-02-25 06:30:00,6557,12.8,5.7,6.2,NAN
2020-02-25 07:00:00,6558,12.8,5.4,5.9,NAN
2020-02-25 07:30:00,6559,12.8,5.2,5.7,NAN
2020-02-25 08:00:00,6560,13,5.1,5.7,NAN
2020-02-25 08:30:00,6561,13.5,5.5,6.2,NAN
2020-02-25 09:00:00,6562,14.6,6.4,7.2,NAN
2020-02-25 09:30:00,6563,14.6,7.8,8.7,NAN
2020-02-25 10:00:00,6564,14.6,9,9.8,NAN
2020-02-25 10:30:00,6565,14.6,10,10.7,NAN
2020-02-25 11:00:00,6566,14.6,10.8,11.5,NAN
2020-02-25 11:30:00,6567,14.5,11.3,11.8,NAN
2020-02-25 12:00:00,6568,13.8,11.7,12.4,NAN
2020-02-25 12:30:00,6569,13.8,11.8,12.6,NAN
2020-02-25 13:00:00,6570,13.7,12.7,13.6,NAN
2020-02-25 13:30:00,6571,13.7,13.7,14.5,NAN
2020-02-25 14:00:00,6572,13.7,12,12,NAN
2020-02-25 14:30:00,6573,13.6,12.7,13.7,NAN
2020-02-25 15:00:00,6574,13.6,14.9,15.9,NAN
2020-02-25 15:30:00,6575,13.6,16.5,17.2,NAN
2020-02-25 16:00:00,6576,13.6,17.1,17.6,NAN
2020-02-25 16:30:00,6577,13.6,16.9,17.2,NAN
2020-02-25 17:00:00,6578,13.6,16.1,16.5,NAN
2020-02-25 17:30:00,6579,13.5,15.2,15.6,NAN
2020-02-25 18:00:00,6580,13.3,14.2,14.5,NAN
2020-02-25 18:30:00,6581,13.1,13.3,13.7,NAN
2020-02-25 19:00:00,6582,13.1,12.5,12.9,NAN
2020-02-25 19:30:00,6583,13,11.8,12.3,NAN
2020-02-25 20:00:00,6584,13,11.3,11.8,NAN
2020-02-25 20:30:00,6585,12.9,10.8,11.3,NAN
2020-02-25 21:00:00,6586,12.9,10.3,10.8,NAN
2020-02-25 21:30:00,6587,12.9,9.8,10.4,NAN
2020-02-25 22:00:00,6588,12.9,9.5,10,NAN
2020-02-25 22:30:00,6589,12.9,9.2,9.8,NAN
2020-02-25 23:00:00,6590,12.9,8.9,9.5,NAN
2020-02-25 23:30:00,6591,12.9,8.8,9.3,NAN
2020-02-26 00:00:00,6592,12.8,8.5,9,NAN
2020-02-26 00:30:00,6593,12.8,8.2,8.6,NAN
2020-02-26 01:00:00,6594,12.8,7.8,8.2,NAN
2020-02-26 01:30:00,6595,12.8,7.3,7.7,NAN
2020-02-26 02:00:00,6596,12.8,6.8,7.2,NAN
2020-02-26 02:30:00,6597,12.8,6.2,6.5,NAN
2020-02-26 03:00:00,6598,12.8,5.5,5.8,NAN
2020-02-26 03:30:00,6599,12.8,4.9,5.3,NAN
2020-02-26 04:00:00,6600,12.8,4.4,4.8,NAN
2020-02-26 04:30:00,6601,12.8,4,4.4,NAN
2020-02-26 05:00:00,6602,12.8,3.8,4.2,NAN
2020-02-26 05:30:00,6603,12.8,3.6,4.1,NAN
2020-02-26 06:00:00,6604,12.8,3.5,3.9,NAN
2020-02-26 06:30:00,6605,12.8,3.4,3.8,NAN
2020-02-26 07:00:00,6606,12.8,3.3,3.7,NAN
2020-02-26 07:30:00,6607,12.8,3.2,3.7,NAN
2020-02-26 08:00:00,6608,12.9,3.2,3.7,NAN
2020-02-26 08:30:00,6609,13.2,3.4,3.9,NAN
2020-02-26 09:00:00,6610,14.8,3.7,4.3,NAN
2020-02-26 09:30:00,6611,14.8,4.2,4.7,NAN
2020-02-26 10:00:00,6612,14.7,4.8,5.4,NAN
2020-02-26 10:30:00,6613,14.7,5.5,6.2,NAN
2020-02-26 11:00:00,6614,14,6.3,7,NAN
2020-02-26 11:30:00,6615,13.9,7.2,7.9,NAN
2020-02-26 12:00:00,6616,13.9,8.1,8.9,NAN
2020-03-22 20:30:00,7833,12.8,13.5,14.1,NAN
2020-03-22 21:00:00,7834,12.8,13.5,14.2,NAN
2020-03-22 21:30:00,7835,12.8,13.6,14.2,NAN
2020-03-22 22:00:00,7836,12.8,13.6,14.2,NAN
2020-03-22 22:30:00,7837,12.8,13.6,14.3,NAN
2020-03-22 23:00:00,7838,12.8,13.6,14.2,NAN
2020-03-22 23:30:00,7839,12.8,13.6,14.2,NAN
2020-03-23 00:00:00,7840,12.8,13.6,14.2,NAN
2020-03-23 00:30:00,7841,12.8,13.5,14.1,NAN
2020-03-23 01:00:00,7842,12.8,13.5,14.2,NAN
2020-03-23 01:30:00,7843,12.7,13.5,14.2,NAN
2020-03-23 02:00:00,7844,12.8,13.6,14.2,NAN
2020-03-23 02:30:00,7845,12.8,13.5,14.1,NAN
2020-03-23 03:00:00,7846,12.8,13.5,14.1,NAN
2020-03-23 03:30:00,7847,12.8,13.4,13.9,NAN
2020-03-23 04:00:00,7848,12.8,13.2,13.7,NAN
2020-03-23 04:30:00,7849,12.8,13,13.6,NAN
2020-03-23 05:00:00,7850,12.8,12.9,13.4,NAN
2020-03-23 05:30:00,7851,12.8,12.7,13.3,NAN
2020-03-23 06:00:00,7852,12.8,12.6,13.1,NAN
2020-03-23 06:30:00,7853,12.8,12.4,12.9,NAN
2020-03-23 07:00:00,7854,12.8,12.2,12.8,NAN
2020-03-23 07:30:00,7855,12.8,12.1,12.7,NAN
2020-03-23 08:00:00,7856,12.9,12.2,12.8,NAN
2020-03-23 08:30:00,7857,12.9,12.4,13,NAN
2020-03-23 09:00:00,7858,13,10.2,10.2,NAN
2020-03-23 09:30:00,7859,13.4,10.9,11.9,NAN
2020-03-23 10:00:00,7860,14.3,12.5,13.5,NAN
2020-03-23 10:30:00,7861,14.4,13.9,14.8,NAN
2020-03-23 11:00:00,7862,14.3,15.4,16.4,NAN
2020-03-23 11:30:00,7863,14.3,17,17.9,NAN
2020-03-23 12:00:00,7864,13.5,17.4,17.6,NAN
2020-03-23 12:30:00,7865,13.5,17.9,18.7,NAN
2020-03-23 13:00:00,7866,13.4,19.6,20.4,NAN
2020-03-23 13:30:00,7867,13.4,21,21.7,NAN
2020-03-23 14:00:00,7868,13.3,22.3,22.8,NAN
2020-03-23 14:30:00,7869,13.3,23.3,23.7,NAN
2020-03-23 15:00:00,7870,13.3,23.7,24,NAN
2020-03-23 15:30:00,7871,13.3,23.7,23.9,NAN
2020-03-23 16:00:00,7872,13.4,23.3,23.5,NAN
2020-03-23 16:30:00,7873,13.4,22.8,23.1,NAN
2020-03-23 17:00:00,7874,13.4,22.5,22.8,NAN
2020-03-23 17:30:00,7875,13.4,22,22.3,NAN
2020-03-23 18:00:00,7876,13.4,21.1,21.3,NAN
2020-03-23 18:30:00,7877,13.2,20,20.2,NAN
2020-03-23 19:00:00,7878,13,18.8,19.1,NAN
2020-03-23 19:30:00,7879,13,17.6,18,NAN
2020-03-23 20:00:00,7880,13,16.5,17,NAN
2020-03-23 20:30:00,7881,12.9,15.7,16.1,NAN
2020-03-23 21:00:00,7882,12.9,14.9,15.4,NAN
2020-03-23 21:30:00,7883,12.9,14.2,14.7,NAN
2020-03-23 22:00:00,7884,12.9,13.6,14.2,NAN
2020-03-23 22:30:00,7885,12.9,13,13.7,NAN
2020-03-23 23:00:00,7886,12.9,12.6,13.2,NAN
2020-03-23 23:30:00,7887,12.9,12.2,12.8,NAN
2020-03-24 00:00:00,7888,12.8,11.8,12.5,NAN
2020-03-24 00:30:00,7889,12.8,11.6,12.3,NAN
2020-03-24 01:00:00,7890,12.8,11.5,12.2,NAN
2020-03-24 01:30:00,7891,12.8,11.3,12,NAN
2020-03-24 02:00:00,7892,12.8,11.1,11.8,NAN
2020-03-24 02:30:00,7893,12.8,10.9,11.6,NAN
2020-03-24 03:00:00,7894,12.8,10.8,11.5,NAN
2020-03-24 03:30:00,7895,12.8,10.7,11.4,NAN
2020-03-24 04:00:00,7896,12.8,10.6,11.3,NAN
2020-03-24 04:30:00,7897,12.8,10.5,11.2,NAN
2020-03-24 05:00:00,7898,12.8,10.4,11.1,NAN
2020-03-24 05:30:00,7899,12.8,10.3,11,NAN
2020-03-24 06:00:00,7900,12.8,10.2,10.9,NAN
2020-03-24 06:30:00,7901,12.8,10.1,10.8,NAN
2020-03-24 07:00:00,7902,12.9,10,10.7,NAN
2020-03-24 07:30:00,7903,13.2,10.2,11,NAN
2020-03-24 08:00:00,7904,13.8,10.8,11.7,NAN
2020-03-24 08:30:00,7905,14.5,11.6,12.5,NAN
2020-03-24 09:00:00,7906,14.5,12.8,13.8,NAN
2020-03-24 09:30:00,7907,14.4,14.3,15.3,NAN
2020-03-24 10:00:00,7908,13.6,15.6,16.4,NAN
2020-03-24 10:30:00,7909,13.7,16.4,17.1,NAN
2020-03-24 11:00:00,7910,13.6,16.8,17.5,NAN
2020-03-24 11:30:00,7911,13.6,17.4,18,NAN
2020-03-24 12:00:00,7912,13.5,18.1,18.8,NAN
2020-03-24 12:30:00,7913,13.5,19,19.8,NAN
2020-03-24 13:00:00,7914,13.4,20.4,21.2,NAN
2020-03-24 13:30:00,7915,13.4,21.7,22.5,NAN
2020-03-24 14:00:00,7916,13.4,22.8,23.4,NAN
2020-03-24 14:30:00,7917,13.4,21.8,21.6,NAN
2020-03-24 15:00:00,7918,13.4,21.3,21.7,NAN
2020-03-24 15:30:00,7919,13.5,21,21.5,NAN
2020-03-24 16:00:00,7920,13.5,20.7,21.2,NAN
2020-03-24 16:30:00,7921,13.5,20.3,20.8,NAN
2020-03-24 17:00:00,7922,14.3,19.9,20.5,NAN
2020-03-24 17:30:00,7923,13.3,19.6,20.2,NAN
2020-03-24 18:00:00,7924,13.2,19.3,19.9,NAN
2020-03-24 18:30:00,7925,13,18.9,19.5,NAN
2020-03-24 19:00:00,7926,13,18.5,19.1,NAN
2020-03-24 19:30:00,7927,12.9,18.1,18.8,NAN
2020-03-24 20:00:00,7928,12.9,17.8,18.5,NAN
2020-03-24 20:30:00,7929,12.9,17.6,18.4,NAN
2020-03-24 21:00:00,7930,12.9,17.6,18.3,NAN
2020-03-24 21:30:00,7931,12.9,17.4,18.1,NAN
2020-03-24 22:00:00,7932,12.9,17.3,18,NAN
2020-03-24 22:30:00,7933,12.9,17.2,17.9,NAN
2020-03-24 23:00:00,7934,12.8,17.2,18,NAN
2020-03-24 23:30:00,7935,12.8,17.3,18.1,NAN
2020-03-25 00:00:00,7936,12.8,17.3,18.1,NAN
2020-03-25 00:30:00,7937,12.8,17.3,18.1,NAN
2020-03-25 01:00:00,7938,12.8,17.4,18.1,NAN
2020-03-25 01:30:00,7939,12.8,17.4,18.1,NAN
2020-03-25 02:00:00,7940,12.8,17.4,18.1,NAN
2020-03-25 02:30:00,7941,12.8,17.4,18.1,NAN
2020-03-25 03:00:00,7942,12.8,17.3,18.1,NAN
2020-03-25 03:30:00,7943,12.8,17.2,18,NAN
2020-03-25 04:00:00,7944,12.8,17.2,17.9,NAN
2020-03-25 04:30:00,7945,12.8,17.2,17.9,NAN
2020-03-25 05:00:00,7946,12.8,17.1,17.8,NAN
2020-03-25 05:30:00,7947,12.8,16.8,17.4,NAN
2020-03-25 06:00:00,7948,12.8,16.5,17.1,NAN
2020-03-25 06:30:00,7949,12.8,16.2,16.9,NAN
2020-03-25 07:00:00,7950,12.8,15.9,16.6,NAN
2020-03-25 07:30:00,7951,12.8,15.7,16.4,NAN
2020-03-25 08:00:00,7952,12.9,15.6,16.3,NAN
2020-03-25 08:30:00,7953,13.1,15.5,16.2,NAN
2020-03-25 09:00:00,7954,13.2,15.4,16.2,NAN
2020-03-25 09:30:00,7955,14.4,15.3,16.1,NAN
2020-03-25 10:00:00,7956,14.5,15.5,16.3,NAN
2020-03-25 10:30:00,7957,14.4,15.5,16.3,NAN
2020-03-25 11:00:00,7958,14.5,15.4,16.2,NAN
2020-04-24 21:00:00,9418,12.9,13,13,NAN
2020-04-24 21:30:00,9419,12.9,11.8,12,NAN
2020-04-24 22:00:00,9420,12.9,10.7,11,NAN
2020-04-24 22:30:00,9421,12.9,9.8,10.3,NAN
2020-04-24 23:00:00,9422,12.8,9,9.5,NAN
2020-04-24 23:30:00,9423,12.8,8.2,8.8,NAN
2020-04-25 00:00:00,9424,12.8,7.5,8.1,NAN
2020-04-25 00:30:00,9425,12.8,6.8,7.5,NAN
2020-04-25 01:00:00,9426,12.8,6.2,6.9,NAN
2020-04-25 01:30:00,9427,12.8,5.7,6.3,NAN
2020-04-25 02:00:00,9428,12.8,5.1,5.8,NAN
2020-04-25 02:30:00,9429,12.8,4.6,5.4,NAN
2020-04-25 03:00:00,9430,12.8,4.2,4.9,NAN
2020-04-25 03:30:00,9431,12.8,3.8,4.5,NAN
2020-04-25 04:00:00,9432,12.8,3.4,4.2,NAN
2020-04-25 04:30:00,9433,12.8,3.1,3.9,NAN
2020-04-25 05:00:00,9434,12.8,2.8,3.6,NAN
2020-04-25 05:30:00,9435,12.8,2.5,3.3,NAN
2020-04-25 06:00:00,9436,12.9,2.3,3.1,NAN
2020-04-25 06:30:00,9437,13,2.2,3,NAN
2020-04-25 07:00:00,9438,13.3,2.4,3.3,NAN
2020-04-25 07:30:00,9439,14.8,3,3.9,NAN
2020-04-25 08:00:00,9440,14.7,4,4.9,NAN
2020-04-25 08:30:00,9441,14.7,5.2,6,NAN
2020-04-25 09:00:00,9442,14.6,6.4,7.2,NAN
2020-04-25 09:30:00,9443,14.5,8,8.8,NAN
2020-04-25 10:00:00,9444,13.7,10.1,10.9,NAN
2020-04-25 10:30:00,9445,13.6,12.3,12.8,NAN
2020-04-25 11:00:00,9446,13.5,13.9,14.3,NAN
2020-04-25 11:30:00,9447,13.5,15.5,15.8,NAN
2020-04-25 12:00:00,9448,13.4,16.7,16.9,NAN
2020-04-25 12:30:00,9449,13.4,17.8,17.9,NAN
2020-04-25 13:00:00,9450,13.4,18.7,18.8,NAN
2020-04-25 13:30:00,9451,13.4,19.3,19.3,NAN
2020-04-25 14:00:00,9452,13.4,19.7,19.6,NAN
2020-04-25 14:30:00,9453,13.4,19.7,19.4,NAN
2020-04-25 15:00:00,9454,13.4,19.4,19.3,NAN
2020-04-25 15:30:00,9455,13.4,19.9,19.9,NAN
2020-04-25 16:00:00,9456,13.4,20.4,20.3,NAN
2020-04-25 16:30:00,9457,13.4,20.1,19.7,NAN
2020-04-25 17:00:00,9458,13.4,19.3,19,NAN
2020-04-25 17:30:00,9459,13.5,18.7,18.4,NAN
2020-04-25 18:00:00,9460,13.5,18,17.8,NAN
2020-04-25 18:30:00,9461,13.5,17.4,17.2,NAN
2020-04-25 19:00:00,9462,13,16.5,16.2,NAN
2020-04-25 19:30:00,9463,12.9,15.3,15,NAN
2020-04-25 20:00:00,9464,12.9,14.1,13.8,NAN
2020-04-25 20:30:00,9465,12.9,12.9,12.8,NAN
2020-04-25 21:00:00,9466,12.9,11.9,12,NAN
2020-04-25 21:30:00,9467,12.9,11.1,11.3,NAN
2020-04-25 22:00:00,9468,12.9,10.4,10.6,NAN
2020-04-25 22:30:00,9469,12.8,9.6,9.9,NAN
2020-04-25 23:00:00,9470,12.8,8.9,9.2,NAN
2020-04-25 23:30:00,9471,12.8,8.2,8.5,NAN
2020-04-26 00:00:00,9472,12.8,7.5,7.9,NAN
2020-04-26 00:30:00,9473,12.8,6.9,7.4,NAN
2020-04-26 01:00:00,9474,12.8,6.4,6.9,NAN
2020-04-26 01:30:00,9475,12.8,5.9,6.4,NAN
2020-04-26 02:00:00,9476,12.8,5.4,6,NAN
2020-04-26 02:30:00,9477,12.8,5.1,5.7,NAN
2020-04-26 03:00:00,9478,12.8,4.8,5.4,NAN
2020-04-26 03:30:00,9479,12.8,4.4,5,NAN
2020-04-26 04:00:00,9480,12.8,4,4.7,NAN
2020-04-26 04:30:00,9481,12.8,3.7,4.4,NAN
2020-04-26 05:00:00,9482,12.8,3.5,4.2,NAN
2020-04-26 05:30:00,9483,12.8,3.3,4,NAN
2020-04-26 06:00:00,9484,13,3.2,4,NAN
2020-04-26 06:30:00,9485,13.2,3.4,4.1,NAN
2020-04-26 07:00:00,9486,13.3,3.7,4.5,NAN
2020-04-26 07:30:00,9487,14.3,4.1,4.8,NAN
2020-04-26 08:00:00,9488,14.7,4.6,5.3,NAN
2020-04-26 08:30:00,9489,14.6,5.2,5.9,NAN
2020-04-26 09:00:00,9490,14.6,5.8,6.4,NAN
2020-04-26 09:30:00,9491,14.6,6.5,7,NAN
2020-04-26 10:00:00,9492,14.6,7.2,7.8,NAN
2020-04-26 10:30:00,9493,14.5,8,8.5,NAN
2020-04-26 11:00:00,9494,13.7,9.3,9.9,NAN
2020-04-26 11:30:00,9495,13.6,11.2,11.8,NAN
2020-04-26 12:00:00,9496,13.6,12.9,13.4,NAN
2020-04-26 12:30:00,9497,13.5,14.4,14.8,NAN
2020-04-26 13:00:00,9498,13.5,15.6,15.8,NAN
2020-04-26 13:30:00,9499,13.4,16.7,16.9,NAN
2020-04-26 14:00:00,9500,13.5,17.9,18.1,NAN
2020-04-26 14:30:00,9501,13.3,19.2,19.2,NAN
2020-04-26 15:00:00,9502,13.3,20.1,20,NAN
2020-04-26 15:30:00,9503,13.3,20.7,20.4,NAN
2020-04-26 16:00:00,9504,13.3,20.4,19.9,NAN
2020-04-26 16:30:00,9505,13.4,20.2,19.8,NAN
2020-04-26 17:00:00,9506,13.4,19.9,19.6,NAN
2020-04-26 17:30:00,9507,13.4,19.2,18.7,NAN
2020-04-26 18:00:00,9508,13.5,18.2,17.9,NAN
2020-04-26 18:30:00,9509,13.8,17.4,17.1,NAN
2020-04-26 19:00:00,9510,13,16.4,16.2,NAN
2020-04-26 19:30:00,9511,13,15.4,15.3,NAN
2020-04-26 20:00:00,9512,12.9,14.5,14.4,NAN
2020-04-26 20:30:00,9513,12.9,13.5,13.5,NAN
2020-04-26 21:00:00,9514,12.9,12.5,12.6,NAN
2020-04-26 21:30:00,9515,12.9,11.6,11.7,NAN
2020-04-26 22:00:00,9516,12.9,10.8,10.9,NAN
2020-04-26 22:30:00,9517,12.9,10,10.3,NAN
2020-04-26 23:00:00,9518,12.9,9.3,9.6,NAN
2020-04-26 23:30:00,9519,12.8,8.7,9.1,NAN
2020-04-27 00:00:00,9520,12.8,8.3,8.8,NAN
2020-04-27 00:30:00,9521,12.8,8,8.5,NAN
2020-04-27 01:00:00,9522,12.8,7.7,8.3,NAN
2020-04-27 01:30:00,9523,12.8,7.6,8.2,NAN
2020-04-27 02:00:00,9524,12.8,7.5,8.1,NAN
2020-04-27 02:30:00,9525,12.8,7.3,7.8,NAN
2020-04-27 03:00:00,9526,12.8,7,7.5,NAN
2020-04-27 03:30:00,9527,12.8,6.8,7.3,NAN
2020-04-27 04:00:00,9528,12.8,6.5,7.1,NAN
2020-04-27 04:30:00,9529,12.8,6.3,6.9,NAN
2020-04-27 05:00:00,9530,12.8,6.1,6.7,NAN
2020-04-27 05:30:00,9531,12.8,5.9,6.5,NAN
2020-04-27 06:00:00,9532,12.8,5.7,6.3,NAN
2020-04-27 06:30:00,9533,12.9,5.5,6.1,NAN
2020-04-27 07:00:00,9534,13,5.4,6,NAN
2020-04-27 07:30:00,9535,13.4,5.4,6.1,NAN
2020-04-27 08:00:00,9536,14.6,5.8,6.5,NAN
2020-04-27 08:30:00,9537,14.7,6.3,7,NAN
2020-04-27 09:00:00,9538,14.6,6.9,7.5,NAN
2020-04-27 09:30:00,9539,14.6,7.4,8,NAN
2020-04-27 10:00:00,9540,14.6,7.9,8.4,NAN
2020-04-27 10:30:00,9541,14.6,8.4,8.9,NAN
2020-04-27 11:00:00,9542,13.8,9.1,9.7,NAN
2020-04-27 11:30:00,9543,13.7,10.6,11.3,NAN
2020-05-09 19:00:00,10134,13.7,9.5,9.7,NAN
2020-05-09 19:30:00,10135,13,8.9,9.2,NAN
2020-05-09 20:00:00,10136,13,8.3,8.6,NAN
2020-05-09 20:30:00,10137,12.9,7.7,8.1,NAN
2020-05-09 21:00:00,10138,12.9,7.2,7.6,NAN
2020-05-09 21:30:00,10139,12.9,6.8,7.2,NAN
2020-05-09 22:00:00,10140,12.9,6.4,6.9,NAN
2020-05-09 22:30:00,10141,12.9,6.1,6.7,NAN
2020-05-09 23:00:00,10142,12.8,5.9,6.4,NAN
2020-05-09 23:30:00,10143,12.8,5.6,6.2,NAN
2020-05-10 00:00:00,10144,12.8,5.4,6,NAN
2020-05-10 00:30:00,10145,12.8,5.2,5.8,NAN
2020-05-10 01:00:00,10146,12.8,4.9,5.6,NAN
2020-05-10 01:30:00,10147,12.8,4.6,5.2,NAN
2020-05-10 02:00:00,10148,12.8,4.3,4.9,NAN
2020-05-10 02:30:00,10149,12.8,4,4.6,NAN
2020-05-10 03:00:00,10150,12.8,3.7,4.4,NAN
2020-05-10 03:30:00,10151,12.8,3.5,4.2,NAN
2020-05-10 04:00:00,10152,12.8,3.3,4,NAN
2020-05-10 04:30:00,10153,12.8,3.2,3.9,NAN
2020-05-10 05:00:00,10154,12.8,3.1,3.8,NAN
2020-05-10 05:30:00,10155,12.8,3,3.7,NAN
2020-05-10 06:00:00,10156,12.9,2.9,3.7,NAN
2020-05-10 06:30:00,10157,13.1,2.9,3.7,NAN
2020-05-10 07:00:00,10158,13.6,3,3.7,NAN
2020-05-10 07:30:00,10159,14.4,3.1,3.9,NAN
2020-05-10 08:00:00,10160,14.8,3.4,4.3,NAN
2020-05-10 08:30:00,10161,14.7,3.8,4.6,NAN
2020-05-10 09:00:00,10162,14.6,4.3,5.1,NAN
2020-05-10 09:30:00,10163,13.9,4.9,5.8,NAN
2020-05-10 10:00:00,10164,13.8,5.9,6.8,NAN
2020-05-10 10:30:00,10165,13.8,6.7,7.4,NAN
2020-05-10 11:00:00,10166,13.8,7.2,7.8,NAN
2020-05-10 11:30:00,10167,13.8,7.8,8.4,NAN
2020-05-10 12:00:00,10168,13.7,8.3,8.8,NAN
2020-05-10 12:30:00,10169,13.7,8.7,9.2,NAN
2020-05-10 13:00:00,10170,13.7,8.9,9.4,NAN
2020-05-10 13:30:00,10171,13.7,9.3,9.8,NAN
2020-05-10 14:00:00,10172,13.7,9.9,10.4,NAN
2020-05-10 14:30:00,10173,13.7,10.5,10.8,NAN
2020-05-10 15:00:00,10174,13.6,10.4,10.7,NAN
2020-05-10 15:30:00,10175,13.7,10.3,10.6,NAN
2020-05-10 16:00:00,10176,13.8,10.2,10.4,NAN
2020-05-10 16:30:00,10177,13.7,9.9,10.2,NAN
2020-05-10 17:00:00,10178,13.7,9.6,9.9,NAN
2020-05-10 17:30:00,10179,13.8,9.2,9.6,NAN
2020-05-10 18:00:00,10180,13.8,8.9,9.2,NAN
2020-05-10 18:30:00,10181,13.8,8.5,8.9,NAN
2020-05-10 19:00:00,10182,13.6,8.1,8.5,NAN
2020-05-10 19:30:00,10183,13,7.7,8.1,NAN
2020-05-10 20:00:00,10184,13,7.1,7.5,NAN
2020-05-10 20:30:00,10185,12.9,6.6,7,NAN
2020-05-10 21:00:00,10186,12.9,6,6.4,NAN
2020-05-10 21:30:00,10187,12.9,5.4,5.8,NAN
2020-05-10 22:00:00,10188,12.9,4.9,5.4,NAN
2020-05-10 22:30:00,10189,12.8,4.4,5,NAN
2020-05-10 23:00:00,10190,12.8,4,4.6,NAN
2020-05-10 23:30:00,10191,12.8,3.5,4.1,NAN
2020-05-11 00:00:00,10192,12.8,3,3.7,NAN
2020-05-11 00:30:00,10193,12.8,2.5,3.2,NAN
2020-05-11 01:00:00,10194,12.8,2,2.7,NAN
2020-05-11 01:30:00,10195,12.8,1.5,2.2,NAN
2020-05-11 02:00:00,10196,12.8,1,1.8,NAN
2020-05-11 02:30:00,10197,12.8,0.5,1.3,NAN
2020-05-11 03:00:00,10198,12.8,0.1,0.9,NAN
2020-05-11 03:30:00,10199,12.8,-0.3,0.6,NAN
2020-05-11 04:00:00,10200,12.8,-0.6,0.2,NAN
2020-05-11 04:30:00,10201,12.8,-1,-0.2,NAN
2020-05-11 05:00:00,10202,12.8,-1.4,-0.5,NAN
2020-05-11 05:30:00,10203,12.8,-1.7,-0.8,NAN
2020-05-11 06:00:00,10204,12.9,-1.8,-0.9,NAN
2020-05-11 06:30:00,10205,13,-1.8,-0.9,NAN
2020-05-11 07:00:00,10206,13.1,-1.6,-0.6,NAN
2020-05-11 07:30:00,10207,13.4,-1.2,-0.2,NAN
2020-05-11 08:00:00,10208,14.9,-0.6,0.4,NAN
2020-05-11 08:30:00,10209,14.9,0.3,1.3,NAN
2020-05-11 09:00:00,10210,14.8,1.4,2.3,NAN
2020-05-11 09:30:00,10211,14.7,2.5,3.5,NAN
2020-05-11 10:00:00,10212,13.9,3.9,4.9,NAN
2020-05-11 10:30:00,10213,13.8,5.2,6.1,NAN
2020-05-11 11:00:00,10214,13.8,6.3,7,NAN
2020-05-11 11:30:00,10215,13.7,7.2,8,NAN
