"TOA5","BLF_EC","CR5000","1982","CR5000.Std.07","CPU:BOG_LAKE_EC.20210218.CR5","8908","li7700_diag"
"TIMESTAMP","RECORD","ch4_d_Avg","ch4_um_mol_Avg","press_7700_Avg","ta_7700_Avg","status_7700_Avg","rssi_Avg","heater_Avg","ref_ss_Avg","drop_rate_Avg","lct_act_Avg","lct_set_Avg","blkcool_act_Avg","blkcool_set_Avg","optics_rh_Avg","ch4_d_Max","ch4_um_mol_Max","press_7700_Max","ta_7700_Max","status_7700_Max","rssi_Max","heater_Max","ref_ss_Max","drop_rate_Max","lct_act_Max","lct_set_Max","blkcool_act_Max","blkcool_set_Max","optics_rh_Max","ch4_d_Min","ch4_um_mol_Min","press_7700_Min","ta_7700_Min","status_7700_Min","rssi_Min","heater_Min","ref_ss_Min","drop_rate_Min","lct_act_Min","lct_set_Min","blkcool_act_Min","blkcool_set_Min","optics_rh_Min"
"TS","RN","mmol/m^3","umol/mol","kPa","oC","","","","%","%","oC","oC","oC","oC","%","mmol/m^3","umol/mol","kPa","oC","","","","%","%","oC","oC","oC","oC","%","mmol/m^3","umol/mol","kPa","oC","","","","%","%","oC","oC","oC","oC","%"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Max","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min","Min"
"2022-07-15 14:30:00",5920,0.07429796,1.859392,95.84868,28.74422,15,76.95193,37.04047,75.41328,0,28.75948,29.46063,29.32249,30,3.25007,0.07628645,1.920109,95.8619,30.79458,15,77.10941,95.8604,75.4416,0,28.7739,29.4624,29.3339,30,3.62578,0.07330671,1.827584,95.84103,26.63268,15,75.91859,0,75.3868,0,28.7473,29.4594,29.3102,30,2.79393
"2022-07-15 15:00:00",5921,0.0739544,1.855172,95.84734,29.26276,15,76.91526,39.73436,75.43308,0,28.76033,29.4616,29.32251,30,3.240143,0.07810269,1.954843,95.85376,31.06978,15,77.19843,95.85332,75.4521,0,28.7739,29.4631,29.3353,30,3.66393,0.07298397,1.824262,95.83608,27.26377,15,55.71365,0,75.41419,0,28.7473,29.4604,29.313,30,2.73856
"2022-07-15 15:30:00",5922,0.08021227,2.014289,95.84659,29.47003,830.5591,72.687,38.95068,75.43927,0,28.76014,29.46162,29.32243,30,3.243332,0.7065589,17.78542,95.85631,31.23132,16399,77.08527,95.8533,75.4768,0,28.7753,29.4632,29.3339,30,3.61963,0.07235032,1.82139,95.83693,27.40106,15,0.0855847,0,75.41769,0,28.7473,29.46,29.313,30,2.77178
"2022-07-15 16:00:00",5923,0.07406494,1.859509,95.83717,29.44527,29.56355,76.6299,43.06806,75.43939,0,28.75996,29.46137,29.32253,30,3.24939,0.1525826,3.839726,95.85268,31.14117,16399,76.96317,95.8521,75.4618,0,28.7753,29.4629,29.3353,30,3.6344,0.07209131,1.809965,95.82351,27.89964,15,0.539731,0,75.419,0,28.7487,29.4598,29.3102,30,2.80009
"2022-07-15 16:30:00",5924,0.07359152,1.84963,95.82936,29.68248,15,76.74683,36.58511,75.44016,0,28.76011,29.46151,29.32245,30,3.253158,0.07690125,1.930707,95.83592,31.29911,15,76.87209,95.8345,75.461,0,28.7753,29.4632,29.3353,30,3.63563,0.07273307,1.819123,95.81715,27.88652,15,71.87115,0,75.4185,0,28.7473,29.4599,29.313,30,2.79147
"2022-07-15 17:00:00",5925,0.07392282,1.857608,95.81293,29.63765,41.39645,76.53765,36.58414,75.42913,0,28.76006,29.46145,29.3224,30,3.267246,0.1212101,3.035888,95.8261,30.87457,16399,76.85231,95.8228,75.4447,0,28.7753,29.4629,29.3339,30,3.64547,0.07250477,1.819485,95.79649,27.81681,15,1.954384,0,75.4114,0,28.7487,29.4598,29.313,30,2.81116
"2022-07-15 17:30:00",5926,0.07418879,1.864019,95.79905,29.60319,22.28178,76.67631,36.48853,75.42641,0,28.75984,29.46121,29.32241,30,3.268464,0.07734609,1.939814,95.80431,30.89186,16399,76.87773,95.80355,75.4435,0,28.7753,29.4626,29.3339,30,3.67501,0.0726838,1.8218,95.79279,28.1849,15,44.149,0,75.4079,0,28.7473,29.4597,29.313,30,2.8087
"2022-07-15 18:00:00",5927,0.07467032,1.872601,95.79891,29.19062,15,76.65517,36.45678,75.41679,0,28.75957,29.46079,29.32246,30,3.272411,0.07856662,1.971239,95.80445,30.75559,15,76.80259,95.804,75.4412,0,28.7767,29.4629,29.3353,30,3.67993,0.07287146,1.822992,95.79021,27.71906,15,46.80151,0,75.3847,0,28.7473,29.4588,29.313,30,2.82716
"2022-07-15 18:30:00",5928,0.07684904,1.922397,95.79575,28.64607,15,76.60619,40.44213,75.38882,0,28.75912,29.46018,29.32248,30,3.283995,0.08552895,2.128652,95.80909,29.97317,15,76.78465,95.80945,75.4109,0,28.7767,29.4618,29.3339,30,3.70085,0.07307447,1.833746,95.78185,26.84694,15,48.7691,0,75.3635,0,28.7473,29.4587,29.313,30,2.81362
"2022-07-15 19:00:00",5929,0.081947,2.041833,95.79051,27.78552,15,76.54173,38.49744,75.36798,0,28.75935,29.46022,29.32249,30,3.302073,0.09920648,2.455126,95.80627,29.32888,15,76.84821,95.80602,75.3962,0,28.7739,29.4616,29.3339,30,3.71438,0.07376049,1.844537,95.77975,25.4,15,69.64526,0,75.3349,0,28.7473,29.4583,29.313,30,2.83331
"2022-07-15 19:30:00",5930,0.09354986,2.316166,95.80393,26.39678,76.59644,76.50063,66.78058,75.34399,0,28.75819,29.45898,29.32252,30,3.306128,0.1214589,3.013851,95.8104,27.84002,143,76.74432,95.81013,75.4377,0,28.7767,29.4606,29.3353,30,3.68731,0.07512954,1.867672,95.79355,24.09393,15,68.64432,0,75.2744,0,28.7415,29.4573,29.3048,30,2.93914
"2022-07-15 20:00:00",5931,0.1169175,2.856558,95.79543,23.5593,25.92267,76.2253,36.72712,75.26142,0,28.75567,29.45675,29.32227,30,3.349826,0.2277381,5.546532,95.80449,25.60194,16399,76.69663,95.8037,75.3369,0,28.7688,29.4585,29.3326,30,3.76237,0.07621902,1.879568,95.78711,21.94766,15,0.5245469,0,75.1788,0,28.7415,29.4543,29.313,30,2.90345
"2022-07-15 20:30:00",5932,0.1073229,2.601762,95.81606,21.72593,77.19378,76.06496,52.95575,75.13837,0,28.75375,29.45519,29.32234,30,3.404615,0.1697218,4.130557,95.83543,23.02916,16527,76.40094,95.8351,75.2322,0,28.7688,29.4571,29.3353,30,3.79191,0.07902983,1.91565,95.79957,21.0106,15,2.978407,0,75.04089,0,28.7357,29.4538,29.3082,30,2.92683
"2022-07-15 21:00:00",5933,0.1001814,2.416504,95.84969,20.68168,188.7173,74.93668,61.31749,75.07883,0,28.75348,29.45488,29.32241,30,3.413581,0.3006015,7.257135,95.87085,21.31901,16527,76.24025,95.87048,75.1799,0,28.7688,29.4559,29.3359,30,3.81775,0.07846387,1.895162,95.83189,19.94364,15,0.255681,0,74.9998,0,28.7357,29.4536,29.3075,30,3.04866
"2022-07-15 21:30:00",5934,0.1501879,3.622217,95.8759,20.68911,112.344,75.79996,69.15807,75.06639,0,28.75289,29.45434,29.32247,30,3.421232,0.4717717,11.34444,95.89032,21.34103,143,76.13913,95.8906,75.1624,0,28.7753,29.4556,29.3353,30,3.81283,0.07982951,1.929737,95.86235,19.60661,15,15.7909,0,74.9893,0,28.7357,29.4529,29.3075,30,2.94529
"2022-07-15 22:00:00",5935,0.1702846,4.118441,95.8804,21.31017,120.9556,75.99824,68.79946,75.08437,0,28.7526,29.45402,29.32247,30,3.385243,0.3016108,7.278395,95.89365,22.22087,143,76.1924,95.8903,75.19389,0,28.7688,29.4555,29.3353,30,3.79437,0.08118035,1.964062,95.86769,20.24113,15,35.87324,0,75.0024,0,28.7328,29.4528,29.3075,30,2.96744
"2022-07-15 22:30:00",5936,0.1242525,3.007422,95.89892,21.45658,114.52,76.02481,67.93379,75.09514,0,28.75296,29.45433,29.32243,30,3.383751,0.2545199,6.157281,95.91024,22.47965,143,76.23385,95.91,75.2029,0,28.7688,29.4556,29.3353,30,3.78329,0.07860335,1.903135,95.88889,20.51468,15,36.87651,0,75.0273,0,28.7357,29.4532,29.3075,30,2.92314
"2022-07-15 23:00:00",5937,0.1258854,3.046677,95.9037,21.50628,104.1093,76.00138,63.03533,75.10048,0,28.7523,29.45381,29.32249,30,3.368682,0.2547786,6.132525,95.91124,22.55766,16527,76.24847,95.9115,75.2113,0,28.7681,29.4554,29.338,30,3.75499,0.07933608,1.928352,95.89661,20.16565,15,14.43501,0,75.0333,0,28.7357,29.4522,29.3075,30,2.95144
"2022-07-15 23:30:00",5938,0.1485614,3.580286,95.89853,20.48897,92.96622,75.77776,62.49381,75.06631,0,28.75208,29.45343,29.32247,30,3.399736,0.2041446,4.912364,95.90581,21.04172,143,75.97575,95.905,75.1792,0,28.7688,29.4544,29.338,30,3.79314,0.0884424,2.135048,95.88977,19.72794,15,69.3721,0,74.9904,0,28.7328,29.4522,29.3075,30,2.93052
"2022-07-16 00:00:00",5939,0.1420755,3.416893,95.89362,20.04544,125.2293,75.61449,67.96689,75.0442,0,28.75168,29.45319,29.32242,30,3.408298,0.2600375,6.270882,95.9024,20.74228,16527,75.85944,95.9033,75.15419,0,28.7681,29.4545,29.3353,30,3.77714,0.09629518,2.322251,95.87389,19.40031,15,24.75354,0,74.966,0,28.7357,29.4521,29.3075,30,2.9699
"2022-07-16 00:30:00",5940,0.1218859,2.923105,95.88161,19.48717,119.7182,74.37022,69.1627,75.02453,0,28.7512,29.45267,29.32247,30,3.404055,0.3633879,8.673706,95.89307,20.28424,143,75.60406,95.89315,75.13129,0,28.7688,29.4541,29.3353,30,3.83005,0.08627679,2.066896,95.86809,18.16525,15,59.11485,0,74.94979,0,28.7357,29.4513,29.3075,30,3.00436
"2022-07-16 01:00:00",5941,0.1378745,3.299853,95.86456,19.0141,125.4284,64.6835,71.10036,74.99932,0,28.7508,29.45232,29.32246,30,3.41425,0.3318357,7.916016,95.87556,19.61741,143,75.33017,95.87503,75.1049,0,28.7688,29.4536,29.3366,30,3.80298,0.08577257,2.0559,95.84117,18.05065,15,45.48949,0,74.9276,0,28.7314,29.451,29.3075,30,2.93668
"2022-07-16 01:30:00",5942,0.1254798,2.99897,95.85777,18.69939,133.1653,57.57388,72.82034,74.98395,0,28.75034,29.45192,29.32243,30,3.415404,0.226332,5.401712,95.87003,19.28545,143,75.2035,95.8692,75.0832,0,28.7681,29.4538,29.338,30,3.80052,0.0903578,2.164937,95.83852,18.16697,15,34.0663,0,74.9077,0,28.7328,29.4507,29.3075,30,2.98713
"2022-07-16 02:00:00",5943,0.1235092,2.949859,95.8455,18.52712,169.2524,51.42331,76.516,74.97932,0,28.75047,29.45194,29.32245,30,3.412268,0.189763,4.531203,95.8652,19.08527,671,75.29677,95.8624,75.0896,0,28.7681,29.4538,29.3353,30,3.81406,0.09224785,2.206915,95.83228,17.79169,79,16.20521,0,74.9083,0,28.7314,29.4507,29.3075,30,2.9859
"2022-07-16 02:30:00",5944,0.1455341,3.462697,95.8194,17.68388,170.2693,35.59675,77.4911,74.94347,0,28.75015,29.45152,29.32237,30,3.423434,0.2295403,5.457626,95.83676,18.25636,607,62.75267,95.8366,75.0501,0,28.7681,29.4526,29.3353,30,3.82882,0.09883507,2.352879,95.80296,17.26526,15,16.40567,0,74.8574,0,28.7343,29.4503,29.3096,30,2.95391
"2022-07-16 03:00:00",5945,0.1602766,3.810916,95.82264,17.56863,143.3138,53.66742,68.67329,74.92689,0,28.74983,29.45144,29.32253,30,3.424807,0.3493856,8.264178,95.83665,18.22399,735,74.52965,95.8363,75.0476,0,28.7681,29.4527,29.338,30,3.81775,0.0931522,2.218227,95.80972,16.35795,15,12.88812,0,74.8473,0,28.7328,29.4501,29.3035,30,2.95144
"2022-07-16 03:30:00",5946,0.187288,4.444737,95.8101,17.14368,142.0347,49.10949,72.51266,74.90631,0,28.74966,29.45122,29.32239,30,3.429178,0.3068638,7.256333,95.82469,17.59964,671,73.84161,95.8251,75.0208,0,28.7681,29.4526,29.3353,30,3.82513,0.1145597,2.724452,95.79043,16.16405,15,26.25405,0,74.8231,0,28.7314,29.45,29.3075,30,2.96375
"2022-07-16 04:00:00",5947,0.1524429,3.613816,95.78613,16.86385,144.4862,47.25142,80.74781,74.89141,0,28.74939,29.45097,29.32255,30,3.431922,0.3537968,8.350425,95.79405,17.62256,207,73.06897,95.7934,75.0073,0,28.7681,29.4523,29.3393,30,3.83005,0.1172361,2.778147,95.77606,15.70827,15,23.74,0,74.8131,0,28.7328,29.45,29.3035,30,2.99944
"2022-07-16 04:30:00",5948,0.1592304,3.766692,95.80122,16.41709,162.3262,46.41903,71.97405,74.86239,0,28.74941,29.45112,29.32242,30,3.437083,0.3312339,7.81573,95.81287,16.86152,735,72.1632,95.8131,74.9731,0,28.7681,29.4525,29.3359,30,3.85959,0.1174676,2.778266,95.77673,15.71309,15,19.24834,0,74.78529,0,28.7314,29.45,29.3048,30,2.98098
"2022-07-16 05:00:00",5949,0.1860518,4.401892,95.80503,16.48008,149.5982,51.3367,71.78957,74.86062,0,28.74932,29.45097,29.32253,30,3.429816,0.3131929,7.387058,95.81714,17.06594,671,72.6506,95.8175,74.9693,0,28.7681,29.4524,29.3393,30,3.83621,0.1158919,2.744865,95.7937,15.58903,15,22.49718,0,74.7784,0,28.73,29.4494,29.3075,30,3.03266
"2022-07-16 05:30:00",5950,0.1786054,4.238984,95.79417,17.13795,139.5227,59.19383,74.17139,74.89228,0,28.74914,29.45084,29.32255,30,3.419039,0.277523,6.585907,95.80629,17.62987,143,73.98117,95.8063,75.005,0,28.7666,29.4521,29.342,30,3.8522,0.1268611,3.015569,95.7784,16.32396,15,13.93098,0,74.80549,0,28.7286,29.4496,29.3075,30,2.96252
"2022-07-16 06:00:00",5951,0.153533,3.648868,95.81605,17.4207,138.248,61.70062,77.09454,74.91885,0,28.74974,29.45128,29.32242,30,3.410864,0.2806045,6.671225,95.841,17.83937,671,73.76785,95.84162,75.0255,0,28.7681,29.4527,29.3353,30,3.80544,0.1053535,2.503972,95.78114,16.88617,15,35.25056,0,74.8403,0,28.7328,29.4498,29.3035,30,2.93545
"2022-07-16 06:30:00",5952,0.2079264,4.964604,95.83047,18.3879,130.2355,69.40784,74.75784,74.94904,0,28.75003,29.45162,29.32247,30,3.410501,0.4076689,9.720894,95.84151,19.51158,143,73.57555,95.84175,75.0645,0,28.7666,29.4529,29.342,30,3.80298,0.1106382,2.643332,95.81907,17.19101,15,45.5343,0,74.8492,0,28.7328,29.4505,29.3062,30,2.9256
"2022-07-16 07:00:00",5953,0.1653165,3.967105,95.85181,19.6362,127.5689,73.00895,67.38387,75.00849,0,28.75124,29.45302,29.32259,30,3.387001,0.2425589,5.814656,95.88087,20.88665,16527,73.52695,95.88075,75.1275,0,28.7688,29.4543,29.3353,30,3.78083,0.1100892,2.647695,95.83243,18.3717,15,38.39614,0,74.9152,0,28.7343,29.4507,29.3075,30,2.93668
"2022-07-16 07:30:00",5954,0.1147661,2.769715,95.88536,20.82879,26.20711,72.5528,41.20417,75.0418,0,28.75251,29.45417,29.32254,30,3.378511,0.1334706,3.213889,95.90091,22.62499,143,73.36816,95.90033,75.1239,0,28.7688,29.4556,29.3353,30,3.75253,0.09242655,2.237146,95.87104,19.88396,15,61.94411,0,74.974,0,28.7343,29.4524,29.3102,30,2.99574
"2022-07-16 08:00:00",5955,0.09084933,2.213065,95.88628,22.83957,15,73.04003,34.29015,75.06971,0,28.75408,29.45561,29.32253,30,3.389246,0.104784,2.544385,95.89712,23.83111,15,73.50674,95.8956,75.11,0,28.771,29.4571,29.3353,30,3.77591,0.08523352,2.083112,95.8764,21.45621,15,49.96814,0,75.0308,0,28.7415,29.4543,29.313,30,3.00682
"2022-07-16 08:30:00",5956,0.08583671,2.102198,95.86863,24.00559,15,73.29847,39.65372,75.11891,0,28.7547,29.45634,29.32254,30,3.359951,0.0912134,2.23532,95.88599,24.60054,15,73.53119,95.88635,75.15509,0,28.771,29.4585,29.3353,30,3.74884,0.08178923,2.004219,95.84104,23.05966,15,44.83636,0,75.0813,0,28.7415,29.4537,29.313,30,2.92068
"2022-07-16 09:00:00",5957,0.08322098,2.045204,95.84301,24.76264,22.28178,73.41981,38.04493,75.17067,0,28.75498,29.45686,29.32256,30,3.349106,0.111369,2.738428,95.84995,25.51058,16399,73.61697,95.8498,75.204,0,28.771,29.4582,29.3339,30,3.7513,0.07901487,1.94556,95.83253,23.83921,15,2.495922,0,75.1278,0,28.7415,29.4553,29.313,30,2.87761
"2022-07-16 09:30:00",5958,0.08334318,2.049726,95.83427,24.91835,24.10222,73.32724,38.50388,75.19079,0,28.7548,29.45648,29.32254,30,3.35193,0.1473871,3.622237,95.84238,25.53258,16399,73.53069,95.8413,75.2089,0,28.7681,29.4583,29.3353,30,3.73776,0.07973496,1.964328,95.82629,23.94983,15,4.323496,0,75.1706,0,28.7415,29.455,29.313,30,2.88622
"2022-07-16 10:00:00",5959,0.08298852,2.05048,95.83312,25.93779,16.82044,73.36137,38.39731,75.2228,0,28.75531,29.45716,29.32253,30,3.33259,0.08717145,2.15013,95.84192,27.73203,16399,73.49753,95.8422,75.2721,0,28.771,29.4592,29.3339,30,3.72669,0.07970506,1.971349,95.8243,24.24155,15,35.97381,0,75.17989,0,28.7429,29.4553,29.313,30,2.91699
"2022-07-16 10:30:00",5960,0.08096579,2.006758,95.8176,26.61972,44.12711,73.32083,38.08759,75.27319,0,28.75674,29.45813,29.32255,30,3.318104,0.4001292,9.889895,95.83067,28.53033,16399,73.62795,95.8281,75.3121,0,28.771,29.4601,29.3339,30,3.70454,0.07801843,1.939707,95.80166,25.17365,15,0.1396596,0,75.2435,0,28.7444,29.4566,29.313,30,2.96129
"2022-07-16 11:00:00",5961,0.07891468,1.963129,95.79002,27.41652,15,73.54776,37.6204,75.34058,0,28.75857,29.4597,29.32259,30,3.299142,0.08194562,2.038025,95.81408,29.00543,15,73.66252,95.8134,75.3806,0,28.7739,29.4614,29.3353,30,3.69962,0.0760112,1.894438,95.77753,25.68726,15,65.15745,0,75.2901,0,28.7444,29.4581,29.313,30,2.83454
"2022-07-16 11:30:00",5962,0.07837584,1.952868,95.77182,27.76631,18.64089,73.49913,42.1025,75.37077,0,28.75861,29.45968,29.32257,30,3.284712,0.08208895,2.03909,95.78164,29.40832,16399,73.7076,95.7814,75.3895,0,28.7739,29.461,29.3353,30,3.67501,0.07641494,1.90614,95.75587,26.04939,15,16.6145,0,75.3502,0,28.7473,29.4582,29.313,30,2.86654
"2022-07-16 12:00:00",5963,0.07707348,1.924334,95.74912,28.20741,17.73067,73.4447,37.901,75.37489,0,28.75866,29.45965,29.32262,30,3.296526,0.08385748,2.092757,95.76093,29.48817,16399,73.60318,95.7611,75.3973,0,28.7724,29.4609,29.3353,30,3.6787,0.07552053,1.882833,95.7411,26.41031,15,46.9446,0,75.3526,0,28.7473,29.4581,29.313,30,2.86408
"2022-07-16 12:30:00",5964,0.0761411,1.905133,95.73975,28.67551,15,73.44775,42.42326,75.40244,0,28.75917,29.46042,29.32258,30,3.295462,0.07895026,1.982082,95.74774,30.46162,15,73.6153,95.7476,75.4312,0,28.7753,29.4617,29.3339,30,3.67501,0.07425261,1.859615,95.72679,26.76984,15,61.79847,0,75.3677,0,28.7473,29.4592,29.313,30,2.87146
"2022-07-16 13:00:00",5965,0.07644565,1.913365,95.72237,28.74153,15,73.45019,37.70854,75.41286,0,28.75951,29.46072,29.32255,30,3.281536,0.07957193,1.987149,95.73639,30.12646,15,73.64232,95.73586,75.4299,0,28.7767,29.4627,29.3353,30,3.71315,0.07456166,1.862099,95.70891,27.05495,15,72.94106,0,75.3964,0,28.7473,29.4591,29.313,30,2.85792
"2022-07-16 13:30:00",5966,0.07556123,1.886575,95.7071,28.19604,19.55111,73.40926,36.82035,75.4117,0,28.75996,29.46119,29.32248,30,3.297769,0.08134048,2.037668,95.72046,29.76316,16399,73.65746,95.7203,75.43,0,28.7739,29.4628,29.3353,30,3.68854,0.0743009,1.846773,95.69138,26.66617,15,23.42469,0,75.3926,0,28.7473,29.4594,29.313,30,2.9133
"2022-07-16 14:00:00",5967,0.07558407,1.894253,95.69151,29.01893,15,73.47031,36.71353,75.42023,0,28.76027,29.46146,29.32245,30,3.297639,0.07904904,1.971896,95.70322,31.17062,15,73.62415,95.69925,75.4483,0,28.7767,29.4629,29.3339,30,3.68608,0.07409131,1.850292,95.6785,27.05599,15,54.68231,0,75.396,0,28.7473,29.4595,29.313,30,2.84069
"2022-07-16 14:30:00",5968,0.07537311,1.88794,95.68099,28.89716,15,73.50965,36.92794,75.40459,0,28.75934,29.46053,29.3224,30,3.300731,0.0793058,1.982955,95.70465,29.87592,15,73.57684,95.7018,75.4269,0,28.7739,29.4616,29.3339,30,3.72423,0.07345924,1.843443,95.6565,27.25003,15,72.51625,0,75.3826,0,28.7473,29.4595,29.313,30,2.89607
"2022-07-16 15:00:00",5969,0.07576807,1.893447,95.62976,28.37608,15,73.46795,36.89793,75.39774,0,28.75983,29.46106,29.32251,30,3.311197,0.08020733,1.998719,95.66105,29.65589,15,73.57673,95.65958,75.4164,0,28.7753,29.463,29.3353,30,3.73038,0.07400215,1.844186,95.60881,26.73213,15,70.48931,0,75.3783,0,28.7473,29.4594,29.313,30,2.91453
"2022-07-16 15:30:00",5970,0.07685355,1.914781,95.61099,27.70989,18.64089,73.4208,37.12964,75.39789,0,28.76087,29.46179,29.32244,30,3.315883,0.08170864,2.034699,95.62665,28.9264,16399,73.58142,95.6248,75.4194,0,28.7767,29.4632,29.3339,30,3.73899,0.07451272,1.851607,95.59723,26.40797,15,46.38314,0,75.376,0,28.7487,29.4604,29.3102,30,2.82101
"2022-07-16 16:00:00",5971,0.07815566,1.946269,95.61398,27.60629,15,73.35653,41.98477,75.36879,0,28.75998,29.46078,29.32247,30,3.337827,0.08392599,2.084941,95.62025,28.74463,15,73.48524,95.61895,75.402,0,28.7753,29.463,29.3312,30,3.71931,0.07498666,1.871938,95.606,26.33572,15,64.90834,0,75.3358,0,28.7473,29.4593,29.313,30,2.90961
"2022-07-16 16:30:00",5972,0.07826737,1.940634,95.60246,26.64975,15,72.8368,37.58224,75.3407,0,28.75927,29.4601,29.32244,30,3.359739,0.08437693,2.094071,95.6166,28.04951,15,73.37543,95.6172,75.3637,0,28.7753,29.4616,29.3339,30,3.72177,0.07523782,1.865131,95.58974,25.7485,15,62.9027,0,75.3197,0,28.7473,29.4589,29.313,30,2.9576
"2022-07-16 17:00:00",5973,0.0777394,1.921501,95.61507,25.966,16.82044,72.58496,41.70464,75.3186,0,28.75888,29.45963,29.32242,30,3.376865,0.08606336,2.129331,95.63393,26.67078,16399,72.77177,95.6339,75.3494,0,28.7739,29.4614,29.3339,30,3.75622,0.07499859,1.85705,95.60365,25.35297,15,27.26215,0,75.2939,0,28.7473,29.4579,29.3102,30,2.86777
"2022-07-16 17:30:00",5974,0.07711296,1.892435,95.65875,24.39407,15,72.5955,36.78661,75.2529,0,28.75621,29.45747,29.32237,30,3.388993,0.0837739,2.068291,95.67883,26.03967,15,72.76082,95.6794,75.3143,0,28.7724,29.4601,29.3339,30,3.76853,0.07463503,1.825457,95.63068,22.92021,15,68.58925,0,75.1622,0,28.7415,29.455,29.3102,30,2.92929
"2022-07-16 18:00:00",5975,0.07791565,1.898338,95.65337,22.82395,17.73067,72.52305,39.23394,75.14109,0,28.75394,29.45543,29.32235,30,3.444541,0.08948514,2.176827,95.66501,23.37359,16399,72.60139,95.66375,75.1903,0,28.7681,29.4572,29.3339,30,3.78822,0.07478622,1.824692,95.64369,22.19432,15,44.50661,0,75.1048,0,28.7415,29.4541,29.313,30,2.97482
"2022-07-16 18:30:00",5976,0.08156911,1.98023,95.64403,22.03598,114.2142,71.6295,34.60667,75.10711,0,28.75412,29.45551,29.3224,30,3.442904,0.5030318,12.2313,95.6577,22.8542,16399,72.5545,95.6583,75.1349,0,28.7688,29.457,29.3353,30,3.84359,0.07459886,1.810259,95.633,21.49113,15,0.132833,0,75.0764,0,28.7415,29.4546,29.313,30,2.99451
"2022-07-16 19:00:00",5977,0.07833884,1.903587,95.6363,22.23874,15,72.42248,38.78551,75.08587,0,28.7546,29.4559,29.32238,30,3.456376,0.09036574,2.191107,95.6434,22.64167,15,72.554,95.641,75.1087,0,28.7681,29.4571,29.3353,30,3.83498,0.07472665,1.816687,95.62959,21.62016,15,55.48267,0,75.06169,0,28.7415,29.455,29.313,30,2.98713
"2022-07-16 19:30:00",5978,0.08177963,1.984367,95.62642,21.93236,160.5715,44.11855,74.05739,75.10896,0,28.75437,29.45595,29.32252,30,3.435577,0.1182026,2.86195,95.63634,22.58958,16527,72.55272,95.636,75.2204,0,28.7724,29.4573,29.3353,30,3.82144,0.07437556,1.805739,95.61746,21.17686,15,14.85301,0,75.0101,0,28.7357,29.455,29.3048,30,2.95637
"2022-07-16 20:00:00",5979,0.08786427,2.125265,95.61986,21.22237,125.1102,68.33496,75.43375,75.10146,0,28.75463,29.45612,29.32243,30,3.427523,0.1407661,3.396668,95.62759,21.86124,735,73.54714,95.62727,75.2085,0,28.7739,29.4576,29.3353,30,3.83867,0.07504471,1.81251,95.61275,20.34368,15,19.98023,0,75.02449,0,28.7357,29.4551,29.3096,30,2.97113
"2022-07-16 20:30:00",5980,0.08853702,2.135798,95.61545,20.6444,118.8933,72.99472,70.59066,75.0799,0,28.75374,29.45523,29.32253,30,3.443745,0.159517,3.841422,95.62524,21.60907,16527,73.27139,95.6248,75.1991,0,28.7724,29.4564,29.3353,30,3.82267,0.07404796,1.786141,95.60712,19.81878,15,1.108812,0,75.0002,0,28.7357,29.454,29.3082,30,3.0142
"2022-07-16 21:00:00",5981,0.1022518,2.459503,95.62353,20.01993,126.1111,72.84152,71.17065,75.04981,0,28.75394,29.45534,29.3225,30,3.457447,0.2201565,5.284335,95.63446,20.47595,16527,73.08966,95.6336,75.1525,0,28.7688,29.4569,29.3353,30,3.82267,0.07533421,1.813468,95.61,19.50324,15,0.4166648,0,74.97869,0,28.7357,29.4539,29.3075,30,3.07819
"2022-07-16 21:30:00",5982,0.1452797,3.489136,95.63016,19.70587,116.3618,72.75217,67.33965,75.03416,0,28.75272,29.45418,29.32246,30,3.444178,0.2336208,5.604686,95.64031,20.33783,16527,72.99962,95.6407,75.1414,0,28.7688,29.4556,29.338,30,3.8842,0.08372872,2.012204,95.62164,18.9771,15,24.3894,0,74.9555,0,28.7365,29.4531,29.3075,30,3.0585
"2022-07-16 22:00:00",5983,0.1280823,3.069383,95.62766,19.15697,114.0222,72.65258,58.92253,75.01259,0,28.75206,29.45351,29.32244,30,3.455381,0.183548,4.405718,95.63539,19.99707,16399,72.92362,95.636,75.1241,0,28.7681,29.4548,29.338,30,3.84113,0.09826883,2.352863,95.62084,18.45871,15,23.74361,0,74.9298,0,28.7343,29.4522,29.3075,30,3.02774
"2022-07-16 22:30:00",5984,0.1001668,2.399644,95.63453,19.15034,137.0053,72.48262,73.28279,74.99902,0,28.75161,29.45317,29.32253,30,3.456549,0.2037874,4.871645,95.64341,19.88304,16527,72.77822,95.6442,75.1065,0,28.7688,29.4544,29.342,30,3.85959,0.07956079,1.91146,95.62514,18.32327,15,6.909342,0,74.9227,0,28.7357,29.4514,29.3075,30,3.0019
