"TOA5","S6N_RO","CR1000","18436","CR1000.Std.15","CPU:2013.11.26_S6N_RO_CR1000.CR1","50596","S6N"
TIMESTAMP,RECORD,Batt_Volt,Level_SUB,Level_SURF
TS,RN,Volts,ft,ft
,,Smp,Smp,Smp
2020-01-01 00:00:00,14237,12.22,0,0
2020-01-01 04:00:00,14238,12.22,0,0
2020-01-01 08:00:00,14239,12.22,0,0
2020-01-01 12:00:00,14240,12.22,0,0
2020-01-01 16:00:00,14241,12.22,0,0
2020-01-01 20:00:00,14242,12.23,0,0
2020-01-02 00:00:00,14243,12.23,0,0
2020-01-02 04:00:00,14244,12.23,0,0
2020-01-02 08:00:00,14245,12.23,0,0
2020-01-02 12:00:00,14246,12.23,0,0
2020-01-02 16:00:00,14247,12.23,0,0
2020-01-02 20:00:00,14248,12.23,0,0
2020-01-03 00:00:00,14249,12.23,0,0
2020-01-03 04:00:00,14250,12.23,0,0
2020-01-03 08:00:00,14251,12.23,0,0
2020-01-03 12:00:00,14252,12.23,0,0
2020-01-03 16:00:00,14253,12.23,0,0
2020-01-03 20:00:00,14254,12.22,0,0
2020-01-04 00:00:00,14255,12.22,0,0
2020-01-04 04:00:00,14256,12.22,0,0
2020-01-04 08:00:00,14257,12.22,0,0
2020-01-04 12:00:00,14258,12.23,0,0
2020-01-04 16:00:00,14259,12.23,0,0
2020-01-04 20:00:00,14260,12.22,0,0
2020-01-05 00:00:00,14261,12.22,0,0
2020-01-05 04:00:00,14262,12.22,0,0
2020-01-05 08:00:00,14263,12.22,0,0
2020-01-05 12:00:00,14264,12.23,0,0
2020-01-05 16:00:00,14265,12.23,0,0
2020-01-05 20:00:00,14266,12.22,0,0
2020-01-06 00:00:00,14267,12.22,0,0
2020-01-06 04:00:00,14268,12.22,0,0
2020-01-06 08:00:00,14269,12.21,0,0
2020-01-06 12:00:00,14270,12.22,0,0
2020-01-06 16:00:00,14271,12.21,0,0
2020-01-06 20:00:00,14272,12.22,0,0
2020-01-07 00:00:00,14273,12.21,0,0
2020-01-07 04:00:00,14274,12.21,0,0
2020-01-07 08:00:00,14275,12.21,0,0
2020-01-07 12:00:00,14276,12.21,0,0
2020-01-07 16:00:00,14277,12.2,0,0
2020-01-07 20:00:00,14278,12.2,0,0
2020-01-08 00:00:00,14279,12.19,0,0
2020-01-08 04:00:00,14280,12.18,0,0
2020-01-08 08:00:00,14281,12.17,0,0
2020-01-08 12:00:00,14282,12.18,0,0
2020-01-08 16:00:00,14283,12.17,0,0
2020-01-08 20:00:00,14284,12.17,0,0
2020-01-09 00:00:00,14285,12.17,0,0
2020-01-09 04:00:00,14286,12.17,0,0
2020-01-09 08:00:00,14287,12.18,0,0
2020-01-09 12:00:00,14288,12.18,0,0
2020-01-09 16:00:00,14289,12.19,0,0
2020-01-09 20:00:00,14290,12.19,0,0
2020-01-10 00:00:00,14291,12.19,0,0
2020-01-10 04:00:00,14292,12.19,0,0
2020-01-10 08:00:00,14293,12.19,0,0
2020-01-10 12:00:00,14294,12.18,0,0
2020-01-10 16:00:00,14295,12.18,0,0
2020-01-10 20:00:00,14296,12.17,0,0
2020-01-11 00:00:00,14297,12.16,0,0
2020-01-11 04:00:00,14298,12.16,0,0
2020-01-11 08:00:00,14299,12.15,0,0
2020-01-11 12:00:00,14300,12.15,0,0
2020-01-11 16:00:00,14301,12.15,0,0
2020-01-11 20:00:00,14302,12.16,0,0
2020-01-12 00:00:00,14303,12.15,0,0
2020-01-12 04:00:00,14304,12.16,0,0
2020-01-12 08:00:00,14305,12.16,0,0
2020-01-12 12:00:00,14306,12.16,0,0
2020-01-12 16:00:00,14307,12.17,0,0
2020-01-12 20:00:00,14308,12.17,0,0
2020-01-13 00:00:00,14309,12.17,0,0
2020-01-13 04:00:00,14310,12.17,0,0
2020-01-13 08:00:00,14311,12.17,0,0
2020-01-13 12:00:00,14312,12.17,0,0
2020-01-13 16:00:00,14313,12.18,0,0
2020-01-13 20:00:00,14314,12.18,0,0
2020-01-14 00:00:00,14315,12.18,0,0
2020-01-14 04:00:00,14316,12.18,0,0
2020-01-14 08:00:00,14317,12.19,0,0
2020-01-14 12:00:00,14318,12.19,0,0
2020-01-14 16:00:00,14319,12.18,0,0
2020-01-14 20:00:00,14320,12.17,0,0
2020-01-15 00:00:00,14321,12.18,0,0
2020-01-15 04:00:00,14322,12.17,0,0
2020-01-15 08:00:00,14323,12.16,0,0
2020-01-15 12:00:00,14324,12.16,0,0
2020-01-15 16:00:00,14325,12.16,0,0
2020-01-15 20:00:00,14326,12.15,0,0
2020-01-16 00:00:00,14327,12.15,0,0
2020-01-16 04:00:00,14328,12.14,0,0
2020-01-16 08:00:00,14329,12.13,0,0
2020-01-16 12:00:00,14330,12.14,0,0
2020-01-16 16:00:00,14331,12.13,0,0
2020-01-16 20:00:00,14332,12.13,0,0
2020-01-17 00:00:00,14333,12.12,0,0
2020-01-17 04:00:00,14334,12.13,0,0
2020-01-17 08:00:00,14335,12.13,0,0
2020-01-17 12:00:00,14336,12.14,0,0
2020-01-17 16:00:00,14337,12.14,0,0
2020-01-17 20:00:00,14338,12.15,0,0
2020-01-18 00:00:00,14339,12.14,0,0
2020-01-18 04:00:00,14340,12.15,0,0
2020-01-18 08:00:00,14341,12.15,0,0
2020-01-18 12:00:00,14342,12.15,0,0
2020-01-18 16:00:00,14343,12.15,0,0
2020-01-18 20:00:00,14344,12.15,0,0
2020-01-19 00:00:00,14345,12.15,0,0
2020-01-19 04:00:00,14346,12.15,0,0
2020-01-19 08:00:00,14347,12.15,0,0
2020-01-19 12:00:00,14348,12.15,0,0
2020-01-19 16:00:00,14349,12.15,0,0
2020-01-19 20:00:00,14350,12.15,0,0
2020-01-20 00:00:00,14351,12.15,0,0
2020-01-20 04:00:00,14352,12.15,0,0
2020-01-20 08:00:00,14353,12.14,0,0
2020-01-20 12:00:00,14354,12.15,0,0
2020-01-20 16:00:00,14355,12.14,0,0
2020-01-20 20:00:00,14356,12.14,0,0
2020-01-21 00:00:00,14357,12.14,0,0
2020-01-21 04:00:00,14358,12.14,0,0
2020-01-21 08:00:00,14359,12.14,0,0
2020-01-21 12:00:00,14360,12.15,0,0
2020-01-21 16:00:00,14361,12.14,0,0
2020-01-21 20:00:00,14362,12.14,0,0
2020-01-22 00:00:00,14363,12.14,0,0
2020-01-22 04:00:00,14364,12.14,0,0
2020-01-22 08:00:00,14365,12.15,0,0
2020-01-22 12:00:00,14366,12.14,0,0
2020-01-22 16:00:00,14367,12.15,0,0
2020-01-22 20:00:00,14368,12.14,0,0
2020-01-23 00:00:00,14369,12.15,0,0
2020-01-23 04:00:00,14370,12.15,0,0
2020-01-23 08:00:00,14371,12.15,0,0
2020-01-23 12:00:00,14372,12.15,0,0
2020-01-23 16:00:00,14373,12.15,0,0
2020-01-23 20:00:00,14374,12.15,0,0
2020-01-24 00:00:00,14375,12.15,0,0
2020-01-24 04:00:00,14376,12.15,0,0
2020-01-24 08:00:00,14377,12.14,0,0
2020-01-24 12:00:00,14378,12.15,0,0
2020-01-24 16:00:00,14379,12.14,0,0
2020-01-24 20:00:00,14380,12.15,0,0
2020-01-25 00:00:00,14381,12.14,0,0
2020-01-25 04:00:00,14382,12.14,0,0
2020-01-25 08:00:00,14383,12.14,0,0
2020-01-25 12:00:00,14384,12.14,0,0
2020-01-25 16:00:00,14385,12.14,0,0
2020-01-25 20:00:00,14386,12.14,0,0
2020-01-26 00:00:00,14387,12.14,0,0
2020-01-26 04:00:00,14388,12.14,0,0
2020-01-26 08:00:00,14389,12.14,0,0
2020-01-26 12:00:00,14390,12.14,0,0
2020-01-26 16:00:00,14391,12.14,0,0
2020-01-26 20:00:00,14392,12.14,0,0
2020-01-27 00:00:00,14393,12.14,0,0
2020-01-27 04:00:00,14394,12.13,0,0
2020-01-27 08:00:00,14395,12.13,0,0
2020-01-27 12:00:00,14396,12.13,0,0
2020-01-27 16:00:00,14397,12.13,0,0
2020-01-27 20:00:00,14398,12.12,0,0
2020-01-28 00:00:00,14399,12.12,0,0
2020-01-28 04:00:00,14400,12.12,0,0
2020-01-28 08:00:00,14401,12.12,0,0
2020-01-28 12:00:00,14402,12.12,0,0
2020-01-28 16:00:00,14403,12.12,0,0
2020-01-28 20:00:00,14404,12.12,0,0
2020-01-29 00:00:00,14405,12.12,0,0
2020-01-29 04:00:00,14406,12.12,0,0
2020-01-29 08:00:00,14407,12.12,0,0
2020-01-29 12:00:00,14408,12.12,0,0
2020-01-29 16:00:00,14409,12.12,0,0
2020-01-29 20:00:00,14410,12.12,0,0
2020-01-30 00:00:00,14411,12.12,0,0
2020-01-30 04:00:00,14412,12.12,0,0
2020-01-30 08:00:00,14413,12.12,0,0
2020-01-30 12:00:00,14414,12.12,0,0
2020-01-30 16:00:00,14415,12.11,0,0
2020-01-30 20:00:00,14416,12.11,0,0
2020-01-31 00:00:00,14417,12.11,0,0
2020-01-31 04:00:00,14418,12.11,0,0
2020-01-31 08:00:00,14419,12.11,0,0
2020-01-31 12:00:00,14420,12.11,0,0
2020-01-31 16:00:00,14421,12.11,0,0
2020-01-31 20:00:00,14422,12.11,0,0
2020-02-01 00:00:00,14423,12.11,0,0
2020-02-01 04:00:00,14424,12.11,0,0
2020-02-01 08:00:00,14425,12.11,0,0
2020-02-01 12:00:00,14426,12.11,0,0
2020-02-01 16:00:00,14427,12.11,0,0
2020-02-01 20:00:00,14428,12.11,0,0
2020-02-02 00:00:00,14429,12.11,0,0
2020-02-02 04:00:00,14430,12.11,0,0
2020-02-02 08:00:00,14431,12.11,0,0
2020-02-02 12:00:00,14432,12.11,0,0
2020-02-02 16:00:00,14433,12.11,0,0
2020-02-02 20:00:00,14434,12.11,0,0
2020-02-03 00:00:00,14435,12.11,0,0
2020-02-03 04:00:00,14436,12.11,0,0
2020-02-03 08:00:00,14437,12.11,0,0
2020-02-03 12:00:00,14438,12.11,0,0
2020-02-03 16:00:00,14439,12.1,0,0
2020-02-03 20:00:00,14440,12.09,0,0
2020-02-04 00:00:00,14441,12.09,0,0
2020-02-04 04:00:00,14442,12.08,0,0
2020-02-04 08:00:00,14443,12.08,0,0
2020-02-04 12:00:00,14444,12.08,0,0
2020-02-04 16:00:00,14445,12.07,0,0
2020-02-04 20:00:00,14446,12.07,0,0
2020-02-05 00:00:00,14447,12.07,0,0
2020-02-05 04:00:00,14448,12.06,0,0
2020-02-05 08:00:00,14449,12.06,0,0
2020-02-05 12:00:00,14450,12.07,0,0
2020-02-05 16:00:00,14451,12.08,0,0
2020-02-05 20:00:00,14452,12.07,0,0
2020-02-06 00:00:00,14453,12.07,0,0
2020-02-06 04:00:00,14454,12.07,0,0
2020-02-06 08:00:00,14455,12.06,0,0
2020-02-06 12:00:00,14456,12.07,0,0
2020-02-06 16:00:00,14457,12.08,0,0
2020-02-06 20:00:00,14458,12.07,0,0
2020-02-07 00:00:00,14459,12.07,0,0
2020-02-07 04:00:00,14460,12.07,0,0
2020-02-07 08:00:00,14461,12.07,0,0
2020-02-07 12:00:00,14462,12.07,0,0
2020-02-07 16:00:00,14463,12.07,0,0
2020-02-07 20:00:00,14464,12.06,0,0
2020-02-08 00:00:00,14465,12.06,0,0
2020-02-08 04:00:00,14466,12.05,0,0
2020-02-08 08:00:00,14467,12.04,0,0
2020-02-08 12:00:00,14468,12.04,0,0
2020-02-08 16:00:00,14469,12.05,0,0
2020-02-08 20:00:00,14470,12.05,0,0
2020-02-09 00:00:00,14471,12.05,0,0
2020-02-09 04:00:00,14472,12.05,0,0
2020-02-09 08:00:00,14473,12.05,0,0
2020-02-09 12:00:00,14474,12.06,0,0
2020-02-09 16:00:00,14475,12.06,0,0
2020-02-09 20:00:00,14476,12.05,0,0
2020-02-10 00:00:00,14477,12.05,0,0
2020-02-10 04:00:00,14478,12.05,0,0
2020-02-10 08:00:00,14479,12.05,0,0
2020-02-10 12:00:00,14480,12.05,0,0
2020-02-10 16:00:00,14481,12.06,0,0
2020-02-10 20:00:00,14482,12.06,0,0
2020-02-11 00:00:00,14483,12.06,0,0
2020-02-11 04:00:00,14484,12.06,0,0
2020-02-11 08:00:00,14485,12.06,0,0
2020-02-11 12:00:00,14486,12.06,0,0
2020-02-11 16:00:00,14487,12.06,0,0
2020-02-11 20:00:00,14488,12.06,0,0
2020-02-12 00:00:00,14489,12.06,0,0
2020-02-12 04:00:00,14490,12.06,0,0
2020-02-12 08:00:00,14491,12.06,0,0
2020-02-12 12:00:00,14492,12.06,0,0
2020-02-12 16:00:00,14493,12.05,0,0
2020-02-12 20:00:00,14494,12.04,0,0
2020-02-13 00:00:00,14495,12.03,0,0
2020-02-13 04:00:00,14496,12.02,0,0
2020-02-13 08:00:00,14497,12.01,0,0
2020-02-13 12:00:00,14498,12.01,0,0
2020-02-13 16:00:00,14499,12.01,0,0
2020-02-13 20:00:00,14500,12.01,0,0
2020-02-14 00:00:00,14501,12,0,0
2020-02-14 04:00:00,14502,12,0,0
2020-02-14 08:00:00,14503,12,0,0
2020-02-14 12:00:00,14504,12.01,0,0
2020-02-14 16:00:00,14505,12.01,0,0
2020-02-14 20:00:00,14506,12.01,0,0
2020-02-15 00:00:00,14507,12.02,0,0
2020-02-15 04:00:00,14508,12.02,0,0
2020-02-15 08:00:00,14509,12.02,0,0
2020-02-15 12:00:00,14510,12.03,0,0
2020-02-15 16:00:00,14511,12.03,0,0
2020-02-15 20:00:00,14512,12.03,0,0
2020-02-16 00:00:00,14513,12.03,0,0
2020-02-16 04:00:00,14514,12.02,0,0
2020-02-16 08:00:00,14515,12.02,0,0
2020-02-16 12:00:00,14516,12.01,0,0
2020-02-16 16:00:00,14517,12.02,0,0
2020-02-16 20:00:00,14518,12.01,0,0
2020-02-17 00:00:00,14519,12.01,0,0
2020-02-17 04:00:00,14520,12.01,0,0
2020-02-17 08:00:00,14521,12.01,0,0
2020-02-17 12:00:00,14522,12.02,0,0
2020-02-17 16:00:00,14523,12.02,0,0
2020-02-17 20:00:00,14524,12.02,0,0
2020-02-18 00:00:00,14525,12.02,0,0
2020-02-18 04:00:00,14526,12.02,0,0
2020-02-18 08:00:00,14527,12.02,0,0
2020-02-18 12:00:00,14528,12.02,0,0
2020-02-18 16:00:00,14529,12.02,0,0
2020-02-18 20:00:00,14530,12.01,0,0
2020-02-19 00:00:00,14531,12.01,0,0
2020-02-19 04:00:00,14532,12,0,0
2020-02-19 08:00:00,14533,11.99,0,0
2020-02-19 12:00:00,14534,12,0,0
2020-02-19 16:00:00,14535,12,0,0
2020-02-19 20:00:00,14536,11.99,0,0
2020-02-20 00:00:00,14537,11.99,0,0
2020-02-20 04:00:00,14538,11.98,0,0
2020-02-20 08:00:00,14539,11.98,0,0
2020-02-20 12:00:00,14540,11.98,0,0
2020-02-20 16:00:00,14541,11.99,0,0
2020-02-20 20:00:00,14542,11.99,0,0
2020-02-21 00:00:00,14543,11.99,0,0
2020-02-21 04:00:00,14544,11.99,0,0
2020-02-21 08:00:00,14545,12,0,0
2020-02-21 12:00:00,14546,12.01,0,0
2020-02-21 16:00:00,14547,12.01,0,0
2020-02-21 20:00:00,14548,12.02,0,0
2020-02-22 00:00:00,14549,12.01,0,0
2020-02-22 04:00:00,14550,12.01,0,0
2020-02-22 08:00:00,14551,12.01,0,0
2020-02-22 12:00:00,14552,12.01,0,0
2020-02-22 16:00:00,14553,12.02,0,0
2020-02-22 20:00:00,14554,12.02,0,0
2020-02-23 00:00:00,14555,12.02,0,0
2020-02-23 04:00:00,14556,12.02,0,0
2020-02-23 08:00:00,14557,12.02,0,0
2020-02-23 12:00:00,14558,12.02,0,0
2020-02-23 16:00:00,14559,12.02,0,0
2020-02-23 20:00:00,14560,12.03,0,0
2020-02-24 00:00:00,14561,12.02,0,0
2020-02-24 04:00:00,14562,12.02,0,0
2020-02-24 08:00:00,14563,12.01,0,0
2020-02-24 12:00:00,14564,12.02,0,0
2020-02-24 16:00:00,14565,12.02,0,0
2020-02-24 20:00:00,14566,12.02,0,0
2020-02-25 00:00:00,14567,12.01,0,0
2020-02-25 04:00:00,14568,12.01,0,0
2020-02-25 08:00:00,14569,12,0,0
2020-02-25 12:00:00,14570,12,0,0
2020-02-25 16:00:00,14571,12.01,0,0
2020-02-25 20:00:00,14572,12.01,0,0
2020-02-26 00:00:00,14573,12.01,0,0
2020-02-26 04:00:00,14574,12,0,0
2020-02-26 08:00:00,14575,11.99,0,0
2020-02-26 12:00:00,14576,12,0,0
2020-02-26 16:00:00,14577,11.99,0,0
2020-02-26 20:00:00,14578,11.99,0,0
2020-02-27 00:00:00,14579,11.99,0,0
2020-02-27 04:00:00,14580,11.99,0,0
2020-02-27 08:00:00,14581,11.98,0,0
2020-02-27 12:00:00,14582,11.99,0,0
2020-02-27 16:00:00,14583,11.99,0,0
2020-02-27 20:00:00,14584,11.98,0,0
2020-02-28 00:00:00,14585,11.98,0,0
2020-02-28 04:00:00,14586,11.97,0,0
2020-02-28 08:00:00,14587,11.96,0,0
2020-02-28 12:00:00,14588,11.97,0,0
2020-02-28 16:00:00,14589,11.97,0,0
2020-02-28 20:00:00,14590,11.97,0,0
2020-02-29 00:00:00,14591,11.97,0,0
2020-02-29 04:00:00,14592,11.97,0,0
2020-02-29 08:00:00,14593,11.96,0,0
2020-02-29 12:00:00,14594,11.97,0,0
2020-02-29 16:00:00,14595,11.97,0,0
2020-02-29 20:00:00,14596,11.98,0,0
2020-03-01 00:00:00,14597,11.98,0,0
2020-03-01 04:00:00,14598,11.98,0,0
2020-03-01 08:00:00,14599,11.98,0,0
2020-03-01 12:00:00,14600,11.98,0,0
2020-03-01 16:00:00,14601,11.99,0,0
2020-03-01 20:00:00,14602,11.99,0,0
2020-03-02 00:00:00,14603,11.98,0,0
2020-03-02 04:00:00,14604,11.99,0,0
2020-03-02 08:00:00,14605,11.99,0,0
2020-03-02 12:00:00,14606,11.99,0,0
2020-03-02 16:00:00,14607,11.98,0,0
2020-03-02 20:00:00,14608,11.98,0,0
2020-03-03 00:00:00,14609,11.98,0,0
2020-03-03 04:00:00,14610,11.98,0,0
2020-03-03 08:00:00,14611,11.98,0,0
2020-03-03 12:00:00,14612,11.99,0,0
2020-03-03 16:00:00,14613,11.99,0,0
2020-03-03 20:00:00,14614,11.98,0,0
2020-03-04 00:00:00,14615,11.98,0,0
2020-03-04 04:00:00,14616,11.97,0,0
2020-03-04 08:00:00,14617,11.97,0,0
2020-03-04 12:00:00,14618,11.97,0,0
2020-03-04 16:00:00,14619,11.97,0,0
2020-03-04 20:00:00,14620,11.97,0,0
2020-03-05 00:00:00,14621,11.97,0,0
2020-03-05 04:00:00,14622,11.97,0,0
2020-03-05 08:00:00,14623,11.97,0,0
2020-03-05 12:00:00,14624,11.97,0,0
2020-03-05 16:00:00,14625,11.97,0,0
2020-03-05 20:00:00,14626,11.97,0,0
2020-03-06 00:00:00,14627,11.97,0,0
2020-03-06 04:00:00,14628,11.96,0,0
2020-03-06 08:00:00,14629,11.96,0,0
2020-03-06 12:00:00,14630,11.96,0,0
2020-03-06 16:00:00,14631,11.96,0,0
2020-03-06 20:00:00,14632,11.96,0,0
2020-03-07 00:00:00,14633,11.96,0,0
2020-03-07 04:00:00,14634,11.96,0,0
2020-03-07 08:00:00,14635,11.96,0,0
2020-03-07 12:00:00,14636,11.96,0,0
2020-03-07 16:00:00,14637,11.96,0,0
2020-03-07 20:00:00,14638,11.97,0,0
2020-03-08 00:00:00,14639,11.97,-0.01,0
2020-03-08 04:00:00,14640,11.97,-0.01,0
2020-03-08 08:00:00,14641,11.96,-0.01,0
2020-03-08 12:00:00,14642,11.97,-0.01,0
2020-03-08 16:00:00,14643,11.97,-0.01,0.02
2020-03-08 16:40:00,14644,11.97,-0.01,0.05
2020-03-08 16:45:00,14645,11.97,-0.01,0.05
2020-03-08 16:50:00,14646,11.97,-0.01,0.05
2020-03-08 16:55:00,14647,11.97,-0.01,0.05
2020-03-08 17:00:00,14648,11.97,-0.01,0.06
2020-03-08 17:05:00,14649,11.97,-0.01,0.06
2020-03-08 17:10:00,14650,11.97,-0.01,0.06
2020-03-08 17:15:00,14651,11.97,-0.01,0.07
2020-03-08 17:20:00,14652,11.97,-0.01,0.07
2020-03-08 17:25:00,14653,11.97,-0.01,0.07
2020-03-08 17:30:00,14654,11.97,-0.01,0.07
2020-03-08 17:35:00,14655,11.97,-0.01,0.08
2020-03-08 17:40:00,14656,11.97,-0.01,0.08
2020-03-08 17:45:00,14657,11.97,-0.01,0.08
2020-03-08 17:50:00,14658,11.97,-0.01,0.08
2020-03-08 17:55:00,14659,11.97,-0.01,0.08
2020-03-08 18:00:00,14660,11.97,-0.01,0.09
2020-03-08 18:05:00,14661,11.96,-0.01,0.09
2020-03-08 18:10:00,14662,11.97,-0.01,0.09
2020-03-08 18:15:00,14663,11.96,-0.01,0.09
2020-03-08 18:20:00,14664,11.97,-0.01,0.09
2020-03-08 18:25:00,14665,11.97,-0.01,0.09
2020-03-08 18:30:00,14666,11.97,-0.01,0.1
2020-03-08 18:35:00,14667,11.97,-0.01,0.1
2020-03-08 18:40:00,14668,11.97,-0.01,0.1
2020-03-08 18:45:00,14669,11.97,-0.01,0.1
2020-03-08 18:50:00,14670,11.97,-0.01,0.1
2020-03-08 18:55:00,14671,11.97,-0.01,0.1
2020-03-08 19:00:00,14672,11.97,-0.01,0.1
2020-03-08 19:05:00,14673,11.97,-0.01,0.11
2020-03-08 19:10:00,14674,11.97,-0.01,0.11
2020-03-08 19:15:00,14675,11.97,-0.01,0.11
2020-03-08 19:20:00,14676,11.97,-0.01,0.11
2020-03-08 19:25:00,14677,11.97,-0.01,0.11
2020-03-08 19:30:00,14678,11.97,-0.01,0.11
2020-03-08 19:35:00,14679,11.97,-0.01,0.11
2020-03-08 19:40:00,14680,11.97,-0.01,0.11
2020-03-08 19:45:00,14681,11.97,-0.01,0.11
2020-03-08 19:50:00,14682,11.97,-0.01,0.12
2020-03-08 19:55:00,14683,11.96,-0.01,0.12
2020-03-08 20:00:00,14684,11.96,-0.01,0.12
2020-03-08 20:05:00,14685,11.96,-0.01,0.12
2020-03-08 20:10:00,14686,11.96,-0.01,0.12
2020-03-08 20:15:00,14687,11.96,-0.01,0.12
2020-03-08 20:20:00,14688,11.97,-0.01,0.12
2020-03-08 20:25:00,14689,11.97,-0.01,0.12
2020-03-08 20:30:00,14690,11.97,-0.01,0.12
2020-03-08 20:35:00,14691,11.97,-0.01,0.13
2020-03-08 20:40:00,14692,11.97,-0.01,0.13
2020-03-08 20:45:00,14693,11.97,-0.01,0.13
2020-03-08 20:50:00,14694,11.97,-0.01,0.13
2020-03-08 20:55:00,14695,11.97,-0.01,0.13
2020-03-08 21:00:00,14696,11.97,-0.01,0.13
2020-03-08 21:05:00,14697,11.97,-0.01,0.13
2020-03-08 21:10:00,14698,11.97,-0.01,0.13
2020-03-08 21:15:00,14699,11.97,-0.01,0.13
2020-03-08 21:20:00,14700,11.97,-0.01,0.13
2020-03-08 21:25:00,14701,11.97,-0.01,0.13
2020-03-08 21:30:00,14702,11.97,-0.01,0.14
2020-03-08 21:35:00,14703,11.97,-0.01,0.14
2020-03-08 21:40:00,14704,11.97,-0.01,0.14
2020-03-08 21:45:00,14705,11.97,-0.01,0.14
2020-03-08 21:50:00,14706,11.97,-0.01,0.14
2020-03-08 21:55:00,14707,11.97,-0.01,0.14
2020-03-08 22:00:00,14708,11.97,-0.01,0.14
2020-03-08 22:05:00,14709,11.97,-0.01,0.14
2020-03-08 22:10:00,14710,11.97,-0.01,0.14
2020-03-08 22:15:00,14711,11.97,-0.01,0.14
2020-03-08 22:20:00,14712,11.97,-0.01,0.14
2020-03-08 22:25:00,14713,11.97,-0.01,0.14
2020-03-08 22:30:00,14714,11.97,-0.01,0.14
2020-03-08 22:35:00,14715,11.97,-0.01,0.14
2020-03-08 22:40:00,14716,11.97,-0.01,0.14
2020-03-08 22:45:00,14717,11.97,-0.01,0.14
2020-03-08 22:50:00,14718,11.97,-0.01,0.14
2020-03-08 22:55:00,14719,11.97,-0.01,0.14
2020-03-08 23:00:00,14720,11.97,-0.01,0.14
2020-03-08 23:05:00,14721,11.97,-0.01,0.14
2020-03-08 23:10:00,14722,11.97,-0.01,0.14
2020-03-08 23:15:00,14723,11.97,-0.01,0.14
2020-03-08 23:20:00,14724,11.97,-0.01,0.14
2020-03-08 23:25:00,14725,11.97,-0.01,0.14
2020-03-08 23:30:00,14726,11.97,-0.01,0.14
2020-03-08 23:35:00,14727,11.97,-0.01,0.14
2020-03-08 23:40:00,14728,11.97,-0.01,0.14
2020-03-08 23:45:00,14729,11.97,-0.01,0.14
2020-03-08 23:50:00,14730,11.97,-0.01,0.14
2020-03-08 23:55:00,14731,11.97,-0.01,0.14
2020-03-09 00:00:00,14732,11.97,-0.01,0.14
2020-03-09 00:05:00,14733,11.97,-0.01,0.14
2020-03-09 00:10:00,14734,11.97,-0.01,0.15
2020-03-09 00:15:00,14735,11.97,-0.01,0.15
2020-03-09 00:20:00,14736,11.96,-0.01,0.15
2020-03-09 00:25:00,14737,11.96,-0.01,0.15
2020-03-09 00:30:00,14738,11.96,-0.01,0.15
2020-03-09 00:35:00,14739,11.97,-0.01,0.15
2020-03-09 00:40:00,14740,11.97,-0.01,0.15
2020-03-09 00:45:00,14741,11.97,-0.01,0.15
2020-03-09 00:50:00,14742,11.97,-0.01,0.15
2020-03-09 00:55:00,14743,11.96,-0.01,0.15
2020-03-09 01:00:00,14744,11.96,-0.01,0.15
2020-03-09 01:05:00,14745,11.96,-0.01,0.15
2020-03-09 01:10:00,14746,11.96,-0.01,0.15
2020-03-09 01:15:00,14747,11.96,-0.01,0.15
2020-03-09 01:20:00,14748,11.96,-0.01,0.15
2020-03-09 01:25:00,14749,11.96,-0.01,0.15
2020-03-09 01:30:00,14750,11.96,-0.01,0.15
2020-03-09 01:35:00,14751,11.96,-0.01,0.15
2020-03-09 01:40:00,14752,11.96,-0.01,0.15
2020-03-09 01:45:00,14753,11.96,-0.01,0.15
2020-03-09 01:50:00,14754,11.96,-0.01,0.15
2020-03-09 01:55:00,14755,11.96,-0.01,0.15
2020-03-09 02:00:00,14756,11.96,-0.01,0.15
2020-03-09 02:05:00,14757,11.96,-0.01,0.15
2020-03-09 02:10:00,14758,11.96,-0.01,0.15
2020-03-09 02:15:00,14759,11.96,-0.01,0.15
2020-03-09 02:20:00,14760,11.96,-0.01,0.15
2020-03-09 02:25:00,14761,11.96,-0.01,0.15
2020-03-09 02:30:00,14762,11.96,-0.01,0.15
2020-03-09 02:35:00,14763,11.96,-0.01,0.15
2020-03-09 02:40:00,14764,11.96,-0.01,0.15
2020-03-09 02:45:00,14765,11.96,-0.01,0.15
2020-03-09 02:50:00,14766,11.96,-0.01,0.15
2020-03-09 02:55:00,14767,11.96,-0.01,0.16
2020-03-09 03:00:00,14768,11.96,-0.01,0.16
2020-03-09 03:05:00,14769,11.96,-0.01,0.16
2020-03-09 03:10:00,14770,11.96,-0.01,0.16
2020-03-09 03:15:00,14771,11.96,-0.01,0.16
2020-03-09 03:20:00,14772,11.96,-0.01,0.16
2020-03-09 03:25:00,14773,11.96,-0.01,0.16
2020-03-09 03:30:00,14774,11.96,-0.01,0.16
2020-03-09 03:35:00,14775,11.96,-0.01,0.16
2020-03-09 03:40:00,14776,11.96,-0.01,0.16
2020-03-09 03:45:00,14777,11.96,-0.01,0.16
2020-03-09 03:50:00,14778,11.96,-0.01,0.16
2020-03-09 03:55:00,14779,11.96,-0.01,0.16
2020-03-09 04:00:00,14780,11.96,-0.01,0.16
2020-03-09 04:05:00,14781,11.96,-0.01,0.16
2020-03-09 04:10:00,14782,11.96,-0.01,0.16
2020-03-09 04:15:00,14783,11.96,-0.01,0.16
2020-03-09 04:20:00,14784,11.96,-0.01,0.16
