"TOA5","S4_bogwell","CR1000X","4732","CR1000X.Std.03.02","CPU:2021.05.04_S4BogWell.cr1x","12388","S4BWMet"
TIMESTAMP,RECORD,AirT,RH,PAR_Den,BP,BPnorm,Batt_volt
TS,RN,Deg C,%,Âµmol/s/mÂ²,kPa,kPa,V DC
,,Smp,Smp,Smp,Smp,Smp,Smp
2021-02-01 16:00:00,5236,NAN,0,0,0,0,
2021-02-01 16:30:00,5237,NAN,0,0,0,0,
2021-02-01 17:00:00,5238,NAN,0,0,0,0,
2021-02-01 17:30:00,5239,NAN,0,0,0,0,
2021-02-01 18:00:00,5240,NAN,0,0,0,0,
2021-02-01 18:30:00,5241,NAN,0,0,0,0,
2021-02-01 19:00:00,5242,NAN,0,0,0,0,
2021-02-01 19:30:00,5243,NAN,0,0,0,0,
2021-02-01 20:00:00,5244,NAN,0,0,0,0,
2021-02-01 20:30:00,5245,NAN,0,0,0,0,
2021-02-01 21:00:00,5246,NAN,0,0,0,0,
2021-02-01 21:30:00,5247,NAN,0,0,0,0,
2021-02-01 22:00:00,5248,NAN,0,0,0,0,
2021-02-01 22:30:00,5249,NAN,0,0,0,0,
2021-02-01 23:00:00,5250,NAN,0,0,0,0,
2021-02-01 23:30:00,5251,NAN,0,0,0,0,
2021-02-02 00:00:00,5252,NAN,0,0,0,0,
2021-02-02 00:30:00,5253,NAN,0,0,0,0,
2021-02-02 01:00:00,5254,NAN,0,0,0,0,
2021-02-02 01:30:00,5255,NAN,0,0,0,0,
2021-02-02 02:00:00,5256,NAN,0,0,0,0,
2021-02-02 02:30:00,5257,NAN,0,0,0,0,
2021-02-02 03:00:00,5258,NAN,0,0,0,0,
2021-02-02 03:30:00,5259,NAN,0,0,0,0,
2021-02-02 04:00:00,5260,NAN,0,0,0,0,
2021-02-02 04:30:00,5261,NAN,0,0,0,0,
2021-02-02 05:00:00,5262,NAN,0,0,0,0,
2021-02-02 05:30:00,5263,NAN,0,0,0,0,
2021-02-02 06:00:00,5264,NAN,0,0,0,0,
2021-02-02 06:30:00,5265,NAN,0,0,0,0,
2021-02-02 07:00:00,5266,NAN,0,0,0,0,
2021-02-02 07:30:00,5267,NAN,0,0,0,0,
2021-02-02 08:00:00,5268,NAN,0,0,0,0,
2021-02-02 08:30:00,5269,NAN,0,0,0,0,
2021-02-02 09:00:00,5270,NAN,0,0,0,0,
2021-02-02 09:30:00,5271,NAN,0,0,0,0,
2021-02-02 10:00:00,5272,NAN,0,0,0,0,
2021-02-02 10:30:00,5273,NAN,0,0,0,0,
2021-02-02 11:00:00,5274,NAN,0,0,0,0,
2021-02-02 11:30:00,5275,NAN,0,0,0,0,
2021-02-02 12:00:00,5276,NAN,0,0,0,0,
2021-02-02 12:30:00,5277,NAN,0,0,0,0,
2021-02-02 13:00:00,5278,NAN,0,0,0,0,
2021-02-02 13:30:00,5279,NAN,0,0,0,0,
2021-02-02 14:00:00,5280,NAN,0,0,0,0,
2021-02-02 14:30:00,5281,NAN,0,0,0,0,
2021-02-02 15:00:00,5282,NAN,0,0,0,0,
2021-02-02 15:30:00,5283,NAN,0,0,0,0,
2021-02-02 16:00:00,5284,NAN,0,0,0,0,
2021-02-02 16:30:00,5285,NAN,0,0,0,0,
2021-02-02 17:00:00,5286,NAN,0,0,0,0,
2021-02-02 17:30:00,5287,NAN,0,0,0,0,
2021-02-02 18:00:00,5288,NAN,0,0,0,0,
2021-02-02 18:30:00,5289,NAN,0,0,0,0,
2021-02-02 19:00:00,5290,NAN,0,0,0,0,
2021-02-02 19:30:00,5291,NAN,0,0,0,0,
2021-02-02 20:00:00,5292,NAN,0,0,0,0,
2021-02-02 20:30:00,5293,NAN,0,0,0,0,
2021-02-02 21:00:00,5294,NAN,0,0,0,0,
2021-02-02 21:30:00,5295,NAN,0,0,0,0,
2021-02-02 22:00:00,5296,NAN,0,0,0,0,
2021-02-02 22:30:00,5297,NAN,0,0,0,0,
2021-02-02 23:00:00,5298,NAN,0,0,0,0,
2021-02-02 23:30:00,5299,NAN,0,0,0,0,
2021-02-03 00:00:00,5300,NAN,0,0,0,0,
2021-02-03 00:30:00,5301,NAN,0,0,0,0,
2021-02-03 01:00:00,5302,NAN,0,0,0,0,
2021-02-03 01:30:00,5303,NAN,0,0,0,0,
2021-02-03 02:00:00,5304,NAN,0,0,0,0,
2021-02-03 02:30:00,5305,NAN,0,0,0,0,
2021-02-03 03:00:00,5306,NAN,0,0,0,0,
2021-02-03 03:30:00,5307,NAN,0,0,0,0,
2021-02-03 04:00:00,5308,NAN,0,0,0,0,
2021-02-03 04:30:00,5309,NAN,0,0,0,0,
2021-02-03 05:00:00,5310,NAN,0,0,0,0,
2021-02-03 05:30:00,5311,NAN,0,0,0,0,
2021-02-03 06:00:00,5312,NAN,0,0,0,0,
2021-02-03 06:30:00,5313,NAN,0,0,0,0,
2021-02-03 07:00:00,5314,NAN,0,0,0,0,
2021-02-03 07:30:00,5315,NAN,0,0,0,0,
2021-02-03 08:00:00,5316,NAN,0,0,0,0,
2021-02-03 08:30:00,5317,NAN,0,0,0,0,
2021-02-03 09:00:00,5318,NAN,0,0,0,0,
2021-02-03 09:30:00,5319,NAN,0,0,0,0,
2021-02-03 10:00:00,5320,NAN,0,0,0,0,
2021-02-03 10:30:00,5321,NAN,0,0,0,0,
2021-02-03 11:00:00,5322,NAN,0,0,0,0,
2021-02-03 11:30:00,5323,NAN,0,0,0,0,
2021-02-03 12:00:00,5324,NAN,0,0,0,0,
2021-02-03 12:30:00,5325,NAN,0,0,0,0,
2021-02-03 13:00:00,5326,NAN,0,0,0,0,
2021-02-03 13:30:00,5327,NAN,0,0,0,0,
2021-02-03 14:00:00,5328,NAN,0,0,0,0,
2021-02-03 14:30:00,5329,NAN,0,0,0,0,
2021-02-03 15:00:00,5330,NAN,0,0,0,0,
2021-02-03 15:30:00,5331,NAN,0,0,0,0,
2021-02-03 16:00:00,5332,NAN,0,0,0,0,
2021-02-03 16:30:00,5333,NAN,0,0,0,0,
2021-02-03 17:00:00,5334,NAN,0,0,0,0,
2021-02-03 17:30:00,5335,NAN,0,0,0,0,
2021-02-03 18:00:00,5336,NAN,0,0,0,0,
2021-02-03 18:30:00,5337,NAN,0,0,0,0,
2021-02-03 19:00:00,5338,NAN,0,0,0,0,
2021-02-03 19:30:00,5339,NAN,0,0,0,0,
2021-02-03 20:00:00,5340,NAN,0,0,0,0,
2021-02-03 20:30:00,5341,NAN,0,0,0,0,
2021-02-03 21:00:00,5342,NAN,0,0,0,0,
2021-02-03 21:30:00,5343,NAN,0,0,0,0,
2021-02-03 22:00:00,5344,NAN,0,0,0,0,
2021-02-03 22:30:00,5345,NAN,0,0,0,0,
2021-02-03 23:00:00,5346,NAN,0,0,0,0,
2021-02-03 23:30:00,5347,NAN,0,0,0,0,
2021-02-04 00:00:00,5348,NAN,0,0,0,0,
2021-02-04 00:30:00,5349,NAN,0,0,0,0,
2021-02-04 01:00:00,5350,NAN,0,0,0,0,
2021-02-04 01:30:00,5351,NAN,0,0,0,0,
2021-02-04 02:00:00,5352,NAN,0,0,0,0,
2021-02-04 02:30:00,5353,NAN,0,0,0,0,
2021-02-04 03:00:00,5354,NAN,0,0,0,0,
2021-02-04 03:30:00,5355,NAN,0,0,0,0,
2021-02-04 04:00:00,5356,NAN,0,0,0,0,
2021-02-04 04:30:00,5357,NAN,0,0,0,0,
2021-02-04 05:00:00,5358,NAN,0,0,0,0,
2021-02-04 05:30:00,5359,NAN,0,0,0,0,
2021-02-04 06:00:00,5360,NAN,0,0,0,0,
2021-02-04 06:30:00,5361,NAN,0,0,0,0,
2021-02-04 07:00:00,5362,NAN,0,0,0,0,
2021-02-04 07:30:00,5363,NAN,0,0,0,0,
2021-02-04 08:00:00,5364,NAN,0,0,0,0,
2021-02-04 08:30:00,5365,NAN,0,0,0,0,
2021-02-04 09:00:00,5366,NAN,0,0,0,0,
2021-02-04 09:30:00,5367,NAN,0,0,0,0,
2021-02-04 10:00:00,5368,NAN,0,0,0,0,
2021-02-04 10:30:00,5369,NAN,0,0,0,0,
2021-02-04 11:00:00,5370,NAN,0,0,0,0,
2021-02-04 11:30:00,5371,NAN,0,0,0,0,
2021-02-04 12:00:00,5372,NAN,0,0,0,0,
2021-02-04 12:30:00,5373,NAN,0,0,0,0,
2021-02-04 13:00:00,5374,NAN,0,0,0,0,
2021-02-04 13:30:00,5375,NAN,0,0,0,0,
2021-02-04 14:00:00,5376,NAN,0,0,0,0,
2021-02-04 14:30:00,5377,NAN,0,0,0,0,
2021-02-04 15:00:00,5378,NAN,0,0,0,0,
2021-02-04 15:30:00,5379,NAN,0,0,0,0,
2021-02-04 16:00:00,5380,NAN,0,0,0,0,
2021-02-04 16:30:00,5381,NAN,0,0,0,0,
2021-02-04 17:00:00,5382,NAN,0,0,0,0,
2021-02-04 17:30:00,5383,NAN,0,0,0,0,
2021-02-04 18:00:00,5384,NAN,0,0,0,0,
2021-02-04 18:30:00,5385,NAN,0,0,0,0,
2021-02-04 19:00:00,5386,NAN,0,0,0,0,
2021-02-04 19:30:00,5387,NAN,0,0,0,0,
2021-02-04 20:00:00,5388,NAN,0,0,0,0,
2021-02-04 20:30:00,5389,NAN,0,0,0,0,
2021-02-04 21:00:00,5390,NAN,0,0,0,0,
2021-02-04 21:30:00,5391,NAN,0,0,0,0,
2021-02-04 22:00:00,5392,NAN,0,0,0,0,
2021-02-04 22:30:00,5393,NAN,0,0,0,0,
2021-02-04 23:00:00,5394,NAN,0,0,0,0,
2021-02-04 23:30:00,5395,NAN,0,0,0,0,
2021-02-05 00:00:00,5396,NAN,0,0,0,0,
2021-02-05 00:30:00,5397,NAN,0,0,0,0,
2021-02-05 01:00:00,5398,NAN,0,0,0,0,
2021-02-05 01:30:00,5399,NAN,0,0,0,0,
2021-02-05 02:00:00,5400,NAN,0,0,0,0,
2021-02-05 02:30:00,5401,NAN,0,0,0,0,
2021-02-05 03:00:00,5402,NAN,0,0,0,0,
2021-02-05 03:30:00,5403,NAN,0,0,0,0,
2021-02-05 04:00:00,5404,NAN,0,0,0,0,
2021-02-05 04:30:00,5405,NAN,0,0,0,0,
2021-02-05 05:00:00,5406,NAN,0,0,0,0,
2021-02-05 05:30:00,5407,NAN,0,0,0,0,
2021-02-05 06:00:00,5408,NAN,0,0,0,0,
2021-02-05 06:30:00,5409,NAN,0,0,0,0,
2021-02-05 07:00:00,5410,NAN,0,0,0,0,
2021-02-05 07:30:00,5411,NAN,0,0,0,0,
2021-02-05 08:00:00,5412,NAN,0,0,0,0,
2021-02-05 08:30:00,5413,NAN,0,0,0,0,
2021-02-05 09:00:00,5414,NAN,0,0,0,0,
2021-02-05 09:30:00,5415,NAN,0,0,0,0,
2021-02-05 10:00:00,5416,NAN,0,0,0,0,
2021-02-05 10:30:00,5417,NAN,0,0,0,0,
2021-02-05 11:00:00,5418,NAN,0,0,0,0,
2021-02-05 11:30:00,5419,NAN,0,0,0,0,
2021-02-05 12:00:00,5420,NAN,0,0,0,0,
2021-02-05 12:30:00,5421,NAN,0,0,0,0,
2021-02-05 13:00:00,5422,NAN,0,0,0,0,
2021-02-05 13:30:00,5423,NAN,0,0,0,0,
2021-02-05 14:00:00,5424,NAN,0,0,0,0,
2021-02-05 14:30:00,5425,NAN,0,0,0,0,
2021-02-05 15:00:00,5426,NAN,0,0,0,0,
2021-02-05 15:30:00,5427,NAN,0,0,0,0,
2021-02-05 16:00:00,5428,NAN,0,0,0,0,
2021-02-05 16:30:00,5429,NAN,0,0,0,0,
2021-02-05 17:00:00,5430,NAN,0,0,0,0,
2021-02-05 17:30:00,5431,NAN,0,0,0,0,
2021-02-05 18:00:00,5432,NAN,0,0,0,0,
2021-02-05 18:30:00,5433,NAN,0,0,0,0,
2021-02-05 19:00:00,5434,NAN,0,0,0,0,
2021-02-05 19:30:00,5435,NAN,0,0,0,0,
2021-02-05 20:00:00,5436,NAN,0,0,0,0,
2021-02-05 20:30:00,5437,NAN,0,0,0,0,
2021-02-05 21:00:00,5438,NAN,0,0,0,0,
2021-02-05 21:30:00,5439,NAN,0,0,0,0,
2021-02-05 22:00:00,5440,NAN,0,0,0,0,
2021-02-05 22:30:00,5441,NAN,0,0,0,0,
2021-02-05 23:00:00,5442,NAN,0,0,0,0,
2021-02-05 23:30:00,5443,NAN,0,0,0,0,
2021-02-06 00:00:00,5444,NAN,0,0,0,0,
2021-02-06 00:30:00,5445,NAN,0,0,0,0,
2021-02-06 01:00:00,5446,NAN,0,0,0,0,
2021-02-06 01:30:00,5447,NAN,0,0,0,0,
2021-02-06 02:00:00,5448,NAN,0,0,0,0,
2021-02-06 02:30:00,5449,NAN,0,0,0,0,
2021-02-06 03:00:00,5450,NAN,0,0,0,0,
2021-02-06 03:30:00,5451,NAN,0,0,0,0,
2021-02-06 04:00:00,5452,NAN,0,0,0,0,
2021-02-06 04:30:00,5453,NAN,0,0,0,0,
2021-02-06 05:00:00,5454,NAN,0,0,0,0,
2021-02-06 05:30:00,5455,NAN,0,0,0,0,
2021-02-06 06:00:00,5456,NAN,0,0,0,0,
2021-02-06 06:30:00,5457,NAN,0,0,0,0,
2021-02-06 07:00:00,5458,NAN,0,0,0,0,
2021-02-06 07:30:00,5459,NAN,0,0,0,0,
2021-02-06 08:00:00,5460,NAN,0,0,0,0,
2021-02-06 08:30:00,5461,NAN,0,0,0,0,
2021-02-06 09:00:00,5462,NAN,0,0,0,0,
2021-02-06 09:30:00,5463,NAN,0,0,0,0,
2021-02-06 10:00:00,5464,NAN,0,0,0,0,
2021-02-06 10:30:00,5465,NAN,0,0,0,0,
2021-02-06 11:00:00,5466,NAN,0,0,0,0,
2021-02-06 11:30:00,5467,NAN,0,0,0,0,
2021-02-06 12:00:00,5468,NAN,0,0,0,0,
2021-02-06 12:30:00,5469,NAN,0,0,0,0,
2021-02-06 13:00:00,5470,NAN,0,0,0,0,
2021-02-06 13:30:00,5471,NAN,0,0,0,0,
2021-02-06 14:00:00,5472,NAN,0,0,0,0,
2021-02-06 14:30:00,5473,NAN,0,0,0,0,
2021-02-06 15:00:00,5474,NAN,0,0,0,0,
2021-02-06 15:30:00,5475,NAN,0,0,0,0,
2021-02-06 16:00:00,5476,NAN,0,0,0,0,
2021-02-06 16:30:00,5477,NAN,0,0,0,0,
2021-02-06 17:00:00,5478,NAN,0,0,0,0,
2021-02-06 17:30:00,5479,NAN,0,0,0,0,
2021-02-06 18:00:00,5480,NAN,0,0,0,0,
2021-02-06 18:30:00,5481,NAN,0,0,0,0,
2021-02-06 19:00:00,5482,NAN,0,0,0,0,
2021-02-06 19:30:00,5483,NAN,0,0,0,0,
2021-02-06 20:00:00,5484,NAN,0,0,0,0,
2021-02-06 20:30:00,5485,NAN,0,0,0,0,
2021-02-06 21:00:00,5486,NAN,0,0,0,0,
2021-02-06 21:30:00,5487,NAN,0,0,0,0,
2021-02-06 22:00:00,5488,NAN,0,0,0,0,
2021-02-06 22:30:00,5489,NAN,0,0,0,0,
2021-02-06 23:00:00,5490,NAN,0,0,0,0,
2021-02-06 23:30:00,5491,NAN,0,0,0,0,
2021-02-07 00:00:00,5492,NAN,0,0,0,0,
2021-02-07 00:30:00,5493,NAN,0,0,0,0,
2021-02-07 01:00:00,5494,NAN,0,0,0,0,
2021-02-07 01:30:00,5495,NAN,0,0,0,0,
2021-02-07 02:00:00,5496,NAN,0,0,0,0,
2021-02-07 02:30:00,5497,NAN,0,0,0,0,
2021-02-07 03:00:00,5498,NAN,0,0,0,0,
2021-02-07 03:30:00,5499,NAN,0,0,0,0,
2021-02-07 04:00:00,5500,NAN,0,0,0,0,
2021-02-07 04:30:00,5501,NAN,0,0,0,0,
2021-02-07 05:00:00,5502,NAN,0,0,0,0,
2021-02-07 05:30:00,5503,NAN,0,0,0,0,
2021-02-07 06:00:00,5504,NAN,0,0,0,0,
2021-02-07 06:30:00,5505,NAN,0,0,0,0,
2021-02-07 07:00:00,5506,NAN,0,0,0,0,
2021-02-07 07:30:00,5507,NAN,0,0,0,0,
2021-02-07 08:00:00,5508,NAN,0,0,0,0,
2021-02-07 08:30:00,5509,NAN,0,0,0,0,
2021-02-07 09:00:00,5510,NAN,0,0,0,0,
2021-02-07 09:30:00,5511,NAN,0,0,0,0,
2021-02-07 10:00:00,5512,NAN,0,0,0,0,
2021-02-07 10:30:00,5513,NAN,0,0,0,0,
2021-02-07 11:00:00,5514,NAN,0,0,0,0,
2021-02-07 11:30:00,5515,NAN,0,0,0,0,
2021-02-07 12:00:00,5516,NAN,0,0,0,0,
2021-02-07 12:30:00,5517,NAN,0,0,0,0,
2021-02-07 13:00:00,5518,NAN,0,0,0,0,
2021-02-07 13:30:00,5519,NAN,0,0,0,0,
2021-02-07 14:00:00,5520,NAN,0,0,0,0,
2021-02-07 14:30:00,5521,NAN,0,0,0,0,
2021-02-07 15:00:00,5522,NAN,0,0,0,0,
2021-02-07 15:30:00,5523,NAN,0,0,0,0,
2021-02-07 16:00:00,5524,NAN,0,0,0,0,
2021-02-07 16:30:00,5525,NAN,0,0,0,0,
2021-02-07 17:00:00,5526,NAN,0,0,0,0,
2021-02-07 17:30:00,5527,NAN,0,0,0,0,
2021-02-07 18:00:00,5528,NAN,0,0,0,0,
2021-02-07 18:30:00,5529,NAN,0,0,0,0,
2021-02-07 19:00:00,5530,NAN,0,0,0,0,
2021-02-07 19:30:00,5531,NAN,0,0,0,0,
2021-02-07 20:00:00,5532,NAN,0,0,0,0,
2021-02-07 20:30:00,5533,NAN,0,0,0,0,
2021-02-07 21:00:00,5534,NAN,0,0,0,0,
2021-02-07 21:30:00,5535,NAN,0,0,0,0,
2021-02-07 22:00:00,5536,NAN,0,0,0,0,
2021-02-07 22:30:00,5537,NAN,0,0,0,0,
2021-02-07 23:00:00,5538,NAN,0,0,0,0,
2021-02-07 23:30:00,5539,NAN,0,0,0,0,
2021-02-08 00:00:00,5540,NAN,0,0,0,0,
2021-02-08 00:30:00,5541,NAN,0,0,0,0,
2021-02-08 01:00:00,5542,NAN,0,0,0,0,
2021-02-08 01:30:00,5543,NAN,0,0,0,0,
2021-02-08 02:00:00,5544,NAN,0,0,0,0,
2021-02-08 02:30:00,5545,NAN,0,0,0,0,
2021-02-08 03:00:00,5546,NAN,0,0,0,0,
2021-02-08 03:30:00,5547,NAN,0,0,0,0,
2021-02-08 04:00:00,5548,NAN,0,0,0,0,
2021-02-08 04:30:00,5549,NAN,0,0,0,0,
2021-02-08 05:00:00,5550,NAN,0,0,0,0,
2021-02-08 05:30:00,5551,NAN,0,0,0,0,
2021-02-08 06:00:00,5552,NAN,0,0,0,0,
2021-02-08 06:30:00,5553,NAN,0,0,0,0,
2021-02-08 07:00:00,5554,NAN,0,0,0,0,
2021-02-08 07:30:00,5555,NAN,0,0,0,0,
2021-02-08 08:00:00,5556,NAN,0,0,0,0,
2021-02-08 08:30:00,5557,NAN,0,0,0,0,
2021-02-08 09:00:00,5558,NAN,0,0,0,0,
2021-02-08 09:30:00,5559,NAN,0,0,0,0,
2021-02-08 10:00:00,5560,NAN,0,0,0,0,
2021-02-08 10:30:00,5561,NAN,0,0,0,0,
2021-02-08 11:00:00,5562,NAN,0,0,0,0,
2021-02-08 11:30:00,5563,NAN,0,0,0,0,
2021-02-08 12:00:00,5564,NAN,0,0,0,0,
2021-02-08 12:30:00,5565,NAN,0,0,0,0,
2021-02-08 13:00:00,5566,NAN,0,0,0,0,
2021-02-08 13:30:00,5567,NAN,0,0,0,0,
2021-02-08 14:00:00,5568,NAN,0,0,0,0,
2021-02-08 14:30:00,5569,NAN,0,0,0,0,
2021-02-08 15:00:00,5570,NAN,0,0,0,0,
2021-02-08 15:30:00,5571,NAN,0,0,0,0,
2021-02-08 16:00:00,5572,NAN,0,0,0,0,
2021-02-08 16:30:00,5573,NAN,0,0,0,0,
2021-02-08 17:00:00,5574,NAN,0,0,0,0,
2021-02-08 17:30:00,5575,NAN,0,0,0,0,
2021-02-08 18:00:00,5576,NAN,0,0,0,0,
2021-02-08 18:30:00,5577,NAN,0,0,0,0,
2021-02-08 19:00:00,5578,NAN,0,0,0,0,
2021-02-08 19:30:00,5579,NAN,0,0,0,0,
2021-02-08 20:00:00,5580,NAN,0,0,0,0,
2021-02-08 20:30:00,5581,NAN,0,0,0,0,
2021-02-08 21:00:00,5582,NAN,0,0,0,0,
2021-02-08 21:30:00,5583,NAN,0,0,0,0,
2021-02-08 22:00:00,5584,NAN,0,0,0,0,
2021-02-08 22:30:00,5585,NAN,0,0,0,0,
2021-02-08 23:00:00,5586,NAN,0,0,0,0,
2021-02-08 23:30:00,5587,NAN,0,0,0,0,
2021-02-09 00:00:00,5588,NAN,0,0,0,0,
2021-02-09 00:30:00,5589,NAN,0,0,0,0,
2021-02-09 01:00:00,5590,NAN,0,0,0,0,
2021-02-09 01:30:00,5591,NAN,0,0,0,0,
2021-02-09 02:00:00,5592,NAN,0,0,0,0,
2021-02-09 02:30:00,5593,NAN,0,0,0,0,
2021-02-09 03:00:00,5594,NAN,0,0,0,0,
2021-02-09 03:30:00,5595,NAN,0,0,0,0,
2021-02-09 04:00:00,5596,NAN,0,0,0,0,
2021-02-09 04:30:00,5597,NAN,0,0,0,0,
2021-02-09 05:00:00,5598,NAN,0,0,0,0,
2021-02-09 05:30:00,5599,NAN,0,0,0,0,
2021-02-09 06:00:00,5600,NAN,0,0,0,0,
2021-02-09 06:30:00,5601,NAN,0,0,0,0,
2021-02-09 07:00:00,5602,NAN,0,0,0,0,
2021-02-09 07:30:00,5603,NAN,0,0,0,0,
2021-02-09 08:00:00,5604,NAN,0,0,0,0,
2021-02-09 08:30:00,5605,NAN,0,0,0,0,
2021-02-09 09:00:00,5606,NAN,0,0,0,0,
2021-02-09 09:30:00,5607,NAN,0,0,0,0,
2021-02-09 10:00:00,5608,NAN,0,0,0,0,
2021-02-09 10:30:00,5609,NAN,0,0,0,0,
2021-02-09 11:00:00,5610,NAN,0,0,0,0,
2021-02-09 11:30:00,5611,NAN,0,0,0,0,
2021-02-09 12:00:00,5612,NAN,0,0,0,0,
2021-02-09 12:30:00,5613,NAN,0,0,0,0,
2021-02-09 13:00:00,5614,NAN,0,0,0,0,
2021-02-09 13:30:00,5615,NAN,0,0,0,0,
2021-02-09 14:00:00,5616,NAN,0,0,0,0,
2021-02-09 14:30:00,5617,NAN,0,0,0,0,
2021-02-09 15:00:00,5618,NAN,0,0,0,0,
2021-02-09 15:30:00,5619,NAN,0,0,0,0,
2021-02-09 16:00:00,5620,NAN,0,0,0,0,
2021-02-09 16:30:00,5621,NAN,0,0,0,0,
2021-02-09 17:00:00,5622,NAN,0,0,0,0,
2021-02-09 17:30:00,5623,NAN,0,0,0,0,
2021-02-09 18:00:00,5624,NAN,0,0,0,0,
2021-02-09 18:30:00,5625,NAN,0,0,0,0,
2021-02-09 19:00:00,5626,NAN,0,0,0,0,
2021-02-09 19:30:00,5627,NAN,0,0,0,0,
2021-02-09 20:00:00,5628,NAN,0,0,0,0,
2021-02-09 20:30:00,5629,NAN,0,0,0,0,
2021-02-09 21:00:00,5630,NAN,0,0,0,0,
2021-02-09 21:30:00,5631,NAN,0,0,0,0,
2021-02-09 22:00:00,5632,NAN,0,0,0,0,
2021-02-09 22:30:00,5633,NAN,0,0,0,0,
2021-02-09 23:00:00,5634,NAN,0,0,0,0,
2021-02-09 23:30:00,5635,NAN,0,0,0,0,
2021-02-10 00:00:00,5636,NAN,0,0,0,0,
2021-02-10 00:30:00,5637,NAN,0,0,0,0,
2021-02-10 01:00:00,5638,NAN,0,0,0,0,
2021-02-10 01:30:00,5639,NAN,0,0,0,0,
2021-02-10 02:00:00,5640,NAN,0,0,0,0,
2021-02-10 02:30:00,5641,NAN,0,0,0,0,
2021-02-10 03:00:00,5642,NAN,0,0,0,0,
2021-02-10 03:30:00,5643,NAN,0,0,0,0,
2021-02-10 04:00:00,5644,NAN,0,0,0,0,
2021-02-10 04:30:00,5645,NAN,0,0,0,0,
2021-02-10 05:00:00,5646,NAN,0,0,0,0,
2021-02-10 05:30:00,5647,NAN,0,0,0,0,
2021-02-10 06:00:00,5648,NAN,0,0,0,0,
2021-02-10 06:30:00,5649,NAN,0,0,0,0,
2021-02-10 07:00:00,5650,NAN,0,0,0,0,
2021-02-10 07:30:00,5651,NAN,0,0,0,0,
2021-02-10 08:00:00,5652,NAN,0,0,0,0,
2021-02-10 08:30:00,5653,NAN,0,0,0,0,
2021-02-10 09:00:00,5654,NAN,0,0,0,0,
2021-02-10 09:30:00,5655,NAN,0,0,0,0,
2021-02-10 10:00:00,5656,NAN,0,0,0,0,
2021-02-10 10:30:00,5657,NAN,0,0,0,0,
2021-02-10 11:00:00,5658,NAN,0,0,0,0,
2021-02-10 11:30:00,5659,NAN,0,0,0,0,
2021-02-10 12:00:00,5660,NAN,0,0,0,0,
2021-02-10 12:30:00,5661,NAN,0,0,0,0,
2021-02-10 13:00:00,5662,NAN,0,0,0,0,
2021-02-10 13:30:00,5663,NAN,0,0,0,0,
2021-02-10 14:00:00,5664,NAN,0,0,0,0,
2021-02-10 14:30:00,5665,NAN,0,0,0,0,
2021-02-10 15:00:00,5666,NAN,0,0,0,0,
2021-02-10 15:30:00,5667,NAN,0,0,0,0,
2021-02-10 16:00:00,5668,NAN,0,0,0,0,
2021-02-10 16:30:00,5669,NAN,0,0,0,0,
2021-02-10 17:00:00,5670,NAN,0,0,0,0,
2021-02-10 17:30:00,5671,NAN,0,0,0,0,
2021-02-10 18:00:00,5672,NAN,0,0,0,0,
2021-02-10 18:30:00,5673,NAN,0,0,0,0,
2021-02-10 19:00:00,5674,NAN,0,0,0,0,
2021-02-10 19:30:00,5675,NAN,0,0,0,0,
2021-02-10 20:00:00,5676,NAN,0,0,0,0,
2021-02-10 20:30:00,5677,NAN,0,0,0,0,
2021-02-10 21:00:00,5678,NAN,0,0,0,0,
2021-02-10 21:30:00,5679,NAN,0,0,0,0,
2021-02-10 22:00:00,5680,NAN,0,0,0,0,
2021-02-10 22:30:00,5681,NAN,0,0,0,0,
2021-02-10 23:00:00,5682,NAN,0,0,0,0,
2021-02-10 23:30:00,5683,NAN,0,0,0,0,
2021-02-11 00:00:00,5684,NAN,0,0,0,0,
2021-02-11 00:30:00,5685,NAN,0,0,0,0,
2021-02-11 01:00:00,5686,NAN,0,0,0,0,
2021-02-11 01:30:00,5687,NAN,0,0,0,0,
2021-02-11 02:00:00,5688,NAN,0,0,0,0,
2021-02-11 02:30:00,5689,NAN,0,0,0,0,
2021-02-11 03:00:00,5690,NAN,0,0,0,0,
2021-02-11 03:30:00,5691,NAN,0,0,0,0,
2021-02-11 04:00:00,5692,NAN,0,0,0,0,
2021-02-11 04:30:00,5693,NAN,0,0,0,0,
2021-02-11 05:00:00,5694,NAN,0,0,0,0,
2021-02-11 05:30:00,5695,NAN,0,0,0,0,
2021-02-11 06:00:00,5696,NAN,0,0,0,0,
2021-02-11 06:30:00,5697,NAN,0,0,0,0,
2021-02-11 07:00:00,5698,NAN,0,0,0,0,
2021-02-11 07:30:00,5699,NAN,0,0,0,0,
2021-02-11 08:00:00,5700,NAN,0,0,0,0,
2021-02-11 08:30:00,5701,NAN,0,0,0,0,
2021-02-11 09:00:00,5702,NAN,0,0,0,0,
2021-02-11 09:30:00,5703,NAN,0,0,0,0,
2021-02-11 10:00:00,5704,NAN,0,0,0,0,
2021-02-11 10:30:00,5705,NAN,0,0,0,0,
2021-02-11 11:00:00,5706,NAN,0,0,0,0,
2021-02-11 11:30:00,5707,NAN,0,0,0,0,
2021-02-11 12:00:00,5708,NAN,0,0,0,0,
2021-02-11 12:30:00,5709,NAN,0,0,0,0,
2021-02-11 13:00:00,5710,NAN,0,0,0,0,
2021-02-11 13:30:00,5711,NAN,0,0,0,0,
